PycityLayers Index,Civic_no,Postal_Code,Error_Code,Error_desc.
16360,1152,H2J 1Y1,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
4602,4218,H2J 2G6,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
19477,4703,H2J 1P6,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
19963,1501,H2J 2C7,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
19269,4656,H2J 1T3,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
18494,4307,H2J 2B3,1.0,"b'C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:108\r\n            throw new Error(`Error: failed to find element matching selector ""${selector}""`);\r\n                  ^\r\n\r\nError: Error: failed to find element matching selector ""#accepter-temoins""\r\n    at CDPElementHandle.$eval (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:108:19)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:34:7)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n'"
10683,4691,H2J 1S5,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
18590,4535,H2J 1V7,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
10815,4091,H2L 4A7,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
19598,4318,H2J 2C2,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
5364,1453,H2J 3S4,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
2687,1693,H2H 1V1,1.0,"b""C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252\r\n        throw new Error('Evaluation failed: ' + (0, util_js_1.getExceptionMessage)(exceptionDetails));\r\n              ^\r\n\r\nError: Evaluation failed: DOMException: Failed to execute 'querySelectorAll' on 'Document': '#' is not a valid selector.\r\n    at re (pptr://__puppeteer_evaluation_script__:3:12165)\r\n    at Ie (pptr://__puppeteer_evaluation_script__:3:12473)\r\n    at pptr://__puppeteer_evaluation_script__:2:12\r\n    at ExecutionContext._ExecutionContext_evaluate (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ExecutionContext.js:252:15)\r\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\r\n    at async CDPJSHandle.evaluateHandle (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\JSHandle.js:65:16)\r\n    at async PQueryHandler.queryOne (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\QueryHandler.js:86:24)\r\n    at async CDPElementHandle.$ (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\ElementHandle.js:99:17)\r\n    at async IsolatedWorld.click (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\node_modules\\puppeteer-core\\lib\\cjs\\puppeteer\\common\\IsolatedWorld.js:183:24)\r\n    at async getPrice (C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:67:3)\r\n    at async C:\\Users\\msham\\OneDrive\\Documents\\GitHub\\hydro-quebec-scrapper\\parse.js:26:7\r\n\r\nNode.js v18.15.0\r\n"""
