PycityLayers Index,Street_no,Postal_Code,Error_Code,Price,Consumption,City ID,Address,index,ID_UEV,tract,street_name
571,2086,H3H 1N8,0,"2,710",25940,502896857,2086 rue Tupper Montréal QC H3H 1N8,,,,
300023,5318,H2V 3Y1,0,580,5200,500816276,5318 av Durocher Outremont QC H2V 3Y1,,,,
7137,18,H3G 1E8,0,"6,020",55650,501080416,18 place Richelieu Montréal QC H3G 1E8,,,,
8202,29,H3G 1E2,0,460,3680,502053539,29 place Redpath Montréal QC H3G 1E2,,,,
119534,5672,H2V 3Y2,0,"6,830",61890,502975004,5672 av Durocher Outremont QC H2V 3Y2,,,,
102800,259,H2V 3W1,0,810,8280,500816119,259 av Querbes Outremont QC H2V 3W1,,,,
76645,3470,H3G 2A6,0,"6,210",57320,501080262,3470 rue de la Montagne Montréal QC H3G 2A6,,,,
206721,4378,H2J 3P2,0,"2,220",21340,500338004,4378 rue de Lanaudière Montréal QC H2J 3P2,,,,
243988,531,H2V 3H1,0,"4,040",37680,502215938,531 av Stuart Outremont QC H2V 3H1,,,,
102232,235,H2V 3L9,0,"4,720",44110,502627133,235 av Outremont Outremont QC H2V 3L9,,,,
123392,590,H2V 3A8,0,570,5100,500659440,590 av Davaar Outremont QC H2V 3A8,,,,
109815,521,H2V 2B7,0,"1,490",15450,502212669,521 ch de la Côte-Sainte-Catherine Outremont QC H2V 2B7,,,,
102500,5500,H2V 3Y1,0,"2,910",28370,500816399,5500 av Durocher Outremont QC H2V 3Y1,,,,
1170,1847,H3H 1P5,0,"2,870",27720,500804940,1847 rue Baile Montréal QC H3H 1P5,,,,
119371,1428,H3H 2C4,0,"2,320",22130,500146377,1428 rue du Fort Montréal QC H3H 2C4,,,,
283050,5355,H2V 3X9,0,"2,380",24100,500817104,5355 av Durocher Outremont QC H2V 3X9,,,,
144199,5167,H2V 3X7,0,980,10720,500676874,5167 av Durocher Outremont QC H2V 3X7,,,,
151748,2060,H3H 2C5,0,550,4870,500865500,1-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,670,6400,500865524,2-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,440,3320,500865611,3-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,"1,120",10940,500865528,4-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,500,4220,500865533,5-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,590,5130,500865536,6-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,830,8210,500865539,7-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,630,5900,500865547,8-2060 rue du Fort Montréal QC H3H 2C5,,,,
151748,2060,H3H 2C5,0,760,7550,500865591,9-2060 rue du Fort Montréal QC H3H 2C5,,,,
1861,3535,H3G 2G7,0,720,7130,501079743,3535 rue Redpath Montréal QC H3G 2G7,,,,
102973,2,H2V 2C9,0,"1,830",26500,500994748,2 av Elmwood Outremont QC H2V 2C9,,,,
230932,48,H2V 3Z7,0,"4,340",41110,502070869,48 av Nelson Outremont QC H2V 3Z7,,,,
249557,542,H2V 3C4,0,"5,640",52190,502212835,542 av McEachran Outremont QC H2V 3C4,,,,
10072,1836,H3H 1N4,0,"2,640",25160,500805687,1836 rue Tupper Montréal QC H3H 1N4,,,,
8154,4091,H2W 2M7,0,"1,470",14510,502260003,4091 rue Saint-Denis Montréal QC H2W 2M7,,,,
126256,5654,H2V 3Y2,0,"2,470",32860,502973125,5654 av Durocher Outremont QC H2V 3Y2,,,,
231210,488,H2V 3R8,0,990,10540,500440891,488 av Bloomfield Outremont QC H2V 3R8,,,,
325916,4153,H2L 4H4,0,"2,130",20510,500796054,4153 rue Berri Montréal QC H2L 4H4,,,,
193798,4583,H2J 3P6,0,"1,320",13250,502705389,4583 rue de Lanaudière Montréal QC H2J 3P6,,,,
122253,1847,H3H 1N3,0,"2,230",27630,500805704,1847 rue Tupper Montréal QC H3H 1N3,,,,
89503,386,H2V 3J6,0,"9,510",85930,500311520,386 av Wiseman Outremont QC H2V 3J6,,,,
99842,11,H3G 1C9,0,750,7460,502053426,11 rue Redpath Court Montréal QC H3G 1C9,,,,
285064,496,H2V 3R8,0,710,6950,500440917,496 av Bloomfield Outremont QC H2V 3R8,,,,
115260,565,H2V 3P4,0,940,10110,500440611,565 av Champagneur Outremont QC H2V 3P4,,,,
116439,5209,H2V 3X9,0,690,6760,502310248,29-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,580,5230,502310161,30-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,490,4070,502310233,31-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,600,5510,502310140,32-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,670,6380,502310246,33-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,390,2740,502310167,34-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,590,5380,502310259,35-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,940,9470,502310158,36-5209 av Durocher Outremont QC H2V 3X9,,,,
116439,5209,H2V 3X9,0,660,6310,502310239,37-5209 av Durocher Outremont QC H2V 3X9,,,,
304312,379,H2V 3J7,0,890,9390,500311842,379 av Wiseman Outremont QC H2V 3J7,,,,
299177,4284,H2J 2M8,0,"1,070",10770,503073131,4284 rue Rivard Montréal QC H2J 2M8,,,,
106236,5306,H2V 3Y1,0,"4,300",40660,500816258,5306 av Durocher Outremont QC H2V 3Y1,,,,
219414,5368,H2V 4B3,0,"1,700",17730,502312103,5368 rue Hutchison Outremont QC H2V 4B3,,,,
210996,1929,H3H 1K3,0,"3,010",28380,503774423,1-1929 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
210996,1929,H3H 1K3,0,"1,090",11970,503774424,2-1929 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
210996,1929,H3H 1K3,0,"1,330",14100,503774425,3-1929 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
210996,1929,H3H 1K3,0,"1,490",15350,503774426,4-1929 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
249464,143,H2V 2A6,0,"5,310",49500,500280936,143 ch de la Côte-Sainte-Catherine Outremont QC H2V 2A6,,,,
104963,268,H2V 3P2,0,"1,830",18620,502627265,268 av McDougall Outremont QC H2V 3P2,,,,
247605,285,H2V 3W1,0,840,8770,500816074,285 av Querbes Outremont QC H2V 3W1,,,,
332741,5420,H2V 4B3,0,810,8360,502195841,5420 rue Hutchison Outremont QC H2V 4B3,,,,
262170,236,H2V 3W2,0,"2,350",23750,502425610,236 av Querbes Outremont QC H2V 3W2,,,,
280910,675,H2V 2W3,0,"5,720",53070,500659472,675 av Dunlop Outremont QC H2V 2W3,,,,
123937,323,H2V 3J5,0,"5,280",49240,500311879,323 av Wiseman Outremont QC H2V 3J5,,,,
213517,1451,H3G 1V5,0,"5,470",50590,500169482,1451 av Argyle Montréal QC H3G 1V5,,,,
121239,12,H2V 1X5,0,"6,850",62840,500659028,12 place Cambrai Outremont QC H2V 1X5,,,,
97421,249,H2V 3R6,0,"5,290",49080,500993929,249 av Bloomfield Outremont QC H2V 3R6,,,,
100172,242,H2V 3W2,0,"3,080",29490,502425626,242 av Querbes Outremont QC H2V 3W2,,,,
225861,471,H2V 3J9,0,"4,730",44450,500311747,471 av Wiseman Outremont QC H2V 3J9,,,,
63631,16,H2V 1X7,0,"3,530",33730,502815089,16 av Laviolette Outremont QC H2V 1X7,,,,
13779,518,H2V 3P5,0,930,9880,500439974,518 av Champagneur Outremont QC H2V 3P5,,,,
120560,5151,H2V 3X7,0,800,7980,500676916,5151 av Durocher Outremont QC H2V 3X7,,,,
115961,286,H2V 3T4,0,"4,890",45860,500994541,286 av de l&#039;Épée Outremont QC H2V 3T4,,,,
257071,3505,H3G 2G7,0,"1,290",14220,501079684,3505 rue Redpath Montréal QC H3G 2G7,,,,
109665,521,H2V 3W4,0,"2,390",24240,502974081,521 av Querbes Outremont QC H2V 3W4,,,,
118453,319,H2V 3G9,0,840,8750,500310931,319 av Stuart Outremont QC H2V 3G9,,,,
116257,461,H2V 3W4,0,"3,570",49280,502975146,461 av Querbes Outremont QC H2V 3W4,,,,
230232,1335,H2V 1Z3,0,"5,640",52360,502814383,1335 av Saint-Viateur Outremont QC H2V 1Z3,,,,
323589,1567,H2J 2C9,0,"1,320",13580,500961495,1567 rue Marie-Anne E Montréal QC H2J 2C9,,,,
256067,190,H2V 3V9,0,"3,370",32510,502425525,190 av Querbes Outremont QC H2V 3V9,,,,
253350,269,H2V 3P3,0,"6,310",58200,502627446,269 av McDougall Outremont QC H2V 3P3,,,,
10074,1840,H3H 1N4,0,"3,570",34390,500805696,1840 rue Tupper Montréal QC H3H 1N4,,,,
243121,21,H2V 3X4,0,850,8860,501951291,21 av McNider Outremont QC H2V 3X4,,,,
87102,1361,H2J 2K2,0,320,1800,502490022,1361 rue Rachel E Montréal QC H2J 2K2,87102.0,2167291.0,147.0,rue Rachel Est  (MTL)
4835,4040,H2L 4A8,0,"1,950",19440,501181056,201-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,"1,780",17730,501637323,202-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,"1,240",12730,500747939,203-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,910,9440,501821093,204-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,"1,450",14430,502283555,301-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,"1,580",16160,502277232,302-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,630,5870,501252060,303-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,"1,240",12850,502482968,304-4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
4835,4040,H2L 4A8,0,"1,020",10300,500393927,4040 rue Saint-Hubert Montréal QC H2L 4A8,,,,
315730,848,H2J 1X1,0,"1,660",16230,501446698,848 av du Mont-Royal E Montréal QC H2J 1X1,,,,
312748,449,H2V 3M4,0,"4,920",83980,500439791,449 av Outremont Outremont QC H2V 3M4,,,,
2783,1417,H3H 2A6,0,340,2040,502495064,1417 rue Chomedey Montréal QC H3H 2A6,,,,
81816,420,H2V 3J8,0,"3,050",29090,500311563,420 av Wiseman Outremont QC H2V 3J8,,,,
120420,5694,H2V 4B6,0,630,5960,500102442,5694 rue Hutchison Outremont QC H2V 4B6,,,,
1487,1587,H3G 1C6,0,"1,460",15460,502274229,1587 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
134325,346,H2V 3M2,0,"9,510",85920,500312584,346 av Outremont Outremont QC H2V 3M2,,,,
123791,60,H2V 2E5,0,"1,320",14670,502627326,60 av Elmwood Outremont QC H2V 2E5,,,,
145580,1863,H3H 1R4,0,"1,080",10800,504485967,0001-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,"1,260",12480,504485968,0002-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,880,8700,504485969,0003-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,510,4290,504485970,0004-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,870,8280,504485971,0005-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,430,3260,504485972,0006-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,"1,130",11180,504485973,0007-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,"1,690",16430,504527383,0008-1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
145580,1863,H3H 1R4,0,600,5450,504485974,1863 boul René-Lévesque O Montréal QC H3H 1R4,,,,
2936,2155,H3G 1Z8,0,"2,720",26930,502415639,200-2155 rue de la Montagne Montréal QC H3G 1Z8,,,,
2936,2155,H3G 1Z8,0,"1,220",12230,503847930,204-2155 rue de la Montagne Montréal QC H3G 1Z8,,,,
2936,2155,H3G 1Z8,0,"1,220",12560,501876571,300-2155 rue de la Montagne Montréal QC H3G 1Z8,,,,
116502,2,H2V 3V6,0,"1,260",12910,502424668,1-2 av Querbes Outremont QC H2V 3V6,,,,
116502,2,H2V 3V6,0,"2,330",22710,502424673,2-2 av Querbes Outremont QC H2V 3V6,,,,
116502,2,H2V 3V6,0,"1,590",16040,502424678,3-2 av Querbes Outremont QC H2V 3V6,,,,
116502,2,H2V 3V6,0,"2,970",29070,502424685,4-2 av Querbes Outremont QC H2V 3V6,,,,
116502,2,H2V 3V6,0,"2,550",24650,502424699,5-2 av Querbes Outremont QC H2V 3V6,,,,
116502,2,H2V 3V6,0,740,6990,502425788,2 av Querbes Outremont QC H2V 3V6,,,,
89189,5336,H2V 3Y1,0,"3,890",37220,500816288,5336 av Durocher Outremont QC H2V 3Y1,,,,
313012,5302,H2V 4B3,0,"2,400",23240,502311448,5302 rue Hutchison Outremont QC H2V 4B3,,,,
295357,337,H2V 2B5,0,590,5310,500311928,337 ch de la Côte-Sainte-Catherine Outremont QC H2V 2B5,,,,
242890,2097,H3H 1K9,0,740,7410,500147424,2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,680,6580,500147427,1-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,900,9240,500147431,2-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,900,9080,500147442,3-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,"1,180",12110,500147445,4-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,790,8030,500147453,5-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,"1,530",15530,500147461,6-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,730,7230,500147464,7-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
242890,2097,H3H 1K9,0,"1,110",11300,504479635,8-2097 boul de Maisonneuve O Montréal QC H3H 1K9,,,,
234722,2045,H3H 2A8,0,980,9650,502374390,2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,"1,610",16240,502374403,1-2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,"1,020",10270,502374415,2-2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,"2,130",20990,502374420,3-2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,"1,210",12340,502374398,4-2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,860,8840,502374392,5-2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,"1,420",14320,502374430,6-2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,"1,480",14790,502374425,7-2045 rue Chomedey Montréal QC H3H 2A8,,,,
234722,2045,H3H 2A8,0,"1,090",10740,502379077,8-2045 rue Chomedey Montréal QC H3H 2A8,,,,
142520,5276,H2V 3Y1,0,"3,120",30560,500817252,5276 av Durocher Outremont QC H2V 3Y1,,,,
314449,5744,H2V 3Y2,0,"3,080",30130,502975066,5744 av Durocher Outremont QC H2V 3Y2,,,,
332249,4142,H2L 4H3,0,"1,950",20250,500795240,4142 rue Berri Montréal QC H2L 4H3,,,,
329618,223,H2V 3W1,0,730,7220,500816169,223 av Querbes Outremont QC H2V 3W1,,,,
123792,64,H2V 2E5,0,"2,220",22280,502627332,64 av Elmwood Outremont QC H2V 2E5,,,,
122909,5656,H2V 4B6,0,690,6750,500102386,5656 rue Hutchison Outremont QC H2V 4B6,,,,
124494,485,H2V 3W4,0,"1,570",16810,502974160,485 av Querbes Outremont QC H2V 3W4,,,,
314614,4592,H2H 1X1,0,"2,180",21240,500085740,4592 rue Cartier Montréal QC H2H 1X1,,,,
2103,5506,H2V 3Y1,0,"1,210",13440,500816411,5506 av Durocher Outremont QC H2V 3Y1,,,,
134467,5486,H2V 3Y1,0,"2,380",22670,500816391,5486 av Durocher Outremont QC H2V 3Y1,,,,
291455,5724,H2V 4B6,0,"2,860",29340,500103027,5724 rue Hutchison Outremont QC H2V 4B6,,,,
321934,5639,H2V 3Y3,0,"3,370",32000,500102050,5639 av Durocher Outremont QC H2V 3Y3,,,,
21468,4703,H2J 2X6,0,"2,500",23960,500130234,4703 rue Saint-Hubert Montréal QC H2J 2X6,,,,
233820,247,H2V 3L9,0,"2,080",21080,502631215,247 av Outremont Outremont QC H2V 3L9,,,,
331445,4177,H2L 4J1,0,930,9370,502261059,4177 rue Rivard Montréal QC H2L 4J1,,,,
200055,1579,H3G 1C6,0,690,6630,500459824,1-1579 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
200055,1579,H3G 1C6,0,"2,010",19260,500724729,2-1579 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
200055,1579,H3G 1C6,0,710,6980,500890086,3-1579 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
200055,1579,H3G 1C6,0,840,8230,500438745,4-1579 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
200055,1579,H3G 1C6,0,"2,240",21450,501598585,5-1579 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
200055,1579,H3G 1C6,0,"2,150",21820,502387370,6-1579 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
200055,1579,H3G 1C6,0,840,7820,502274140,1579 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
2205,2090,H3H 1G5,0,"2,200",20960,500864601,1-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"2,400",23070,500864604,2-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"1,300",12790,500864607,3-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"1,680",15950,500864611,4-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"2,530",24320,500864616,5-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"1,740",17660,500864618,6-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"1,870",18610,500864632,7-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"1,070",11060,500864640,8-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2205,2090,H3H 1G5,0,"1,130",11340,500373891,9-2090 rue Sherbrooke O Montréal QC H3H 1G5,,,,
332361,3,H3H 1B8,0,990,10700,502873288,3 tsse Summerhill Montréal QC H3H 1B8,,,,
324067,4648,H2H 1X1,0,"2,210",21010,500085834,4648 rue Cartier Montréal QC H2H 1X1,,,,
102506,20,H2V 2E2,0,"1,280",14040,500994546,20 av Elmwood Outremont QC H2V 2E2,,,,
275721,616,H2V 2V9,0,"5,090",47600,500658489,616 av Dunlop Outremont QC H2V 2V9,,,,
197673,4444,H2J 2M9,0,"1,640",17420,501050544,4444 rue Rivard Montréal QC H2J 2M9,,,,
292895,660,H2V 2W4,0,"3,020",29660,500658254,660 av Dunlop Outremont QC H2V 2W4,,,,
295331,4701,H2J 3G7,0,700,6780,502110829,4701 av Christophe-Colomb Montréal QC H2J 3G7,,,,
83679,284,H2V 3T4,0,"3,090",29200,500994531,284 av de l&#039;Épée Outremont QC H2V 3T4,,,,
216960,1027,H2V 2L1,0,"1,680",17730,500677546,1027 av Laurier O Outremont QC H2V 2L1,,,,
120160,465,H2V 3P4,0,"1,750",17890,500440715,465 av Champagneur Outremont QC H2V 3P4,,,,
107886,171,H2V 3V8,0,"1,100",10880,500678672,171 av Querbes Outremont QC H2V 3V8,,,,
161,3472,H3G 2A6,0,730,7280,502438211,3472 rue de la Montagne Montréal QC H3G 2A6,,,,
106604,334,H2V 3T6,0,"3,260",30380,500994621,334 av de l&#039;Épée Outremont QC H2V 3T6,,,,
245768,3480,H3G 2C7,0,"2,410",24360,501079796,3480 av du Musée Montréal QC H3G 2C7,,,,
89239,476,H2V 3M3,0,"3,830",36670,502814486,476 av Outremont Outremont QC H2V 3M3,,,,
314930,4841,H2J 3J8,0,"3,930",37170,500788779,4841 rue de la Roche Montréal QC H2J 3J8,,,,
106322,1114,H2V 1Y7,0,820,11810,500103417,1114 av Saint-Viateur Outremont QC H2V 1Y7,,,,
290121,520,H2V 3C4,0,"4,180",39310,502212781,520 av McEachran Outremont QC H2V 3C4,,,,
89100,1208,H3H 2B3,0,660,6250,504183752,101-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,590,5330,504183771,102-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,700,6830,504183772,104-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,"1,160",11750,504183773,201-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,440,3300,504183774,203-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,520,4470,504183775,204-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,690,6710,504183776,301-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,620,5750,504183777,302-1208 rue du Fort Montréal QC H3H 2B3,,,,
89100,1208,H3H 2B3,0,560,5000,504183778,303-1208 rue du Fort Montréal QC H3H 2B3,,,,
104810,233,H2V 3W1,0,"3,140",29210,500816147,233 av Querbes Outremont QC H2V 3W1,,,,
126280,479,H2V 3H1,0,"7,260",66410,502215997,479 av Stuart Outremont QC H2V 3H1,,,,
55709,412,H2V 3J8,0,780,7900,500311549,412 av Wiseman Outremont QC H2V 3J8,,,,
106275,5307,H2V 3X9,0,"2,700",44910,500817141,5307 av Durocher Outremont QC H2V 3X9,,,,
313109,4213,H2H 1Z4,0,990,9840,501294149,4213 rue de Bordeaux Montréal QC H2H 1Z4,,,,
122977,5752,H2V 3Y2,0,"3,970",37020,502975078,5752 av Durocher Outremont QC H2V 3Y2,,,,
252425,2199,H3H 1R9,0,"1,940",19270,503081796,2199 rue du Souvenir Montréal QC H3H 1R9,,,,
644,6,H3G 1E9,0,"5,710",52890,501080211,6 place Ontario Montréal QC H3G 1E9,,,,
250796,264,H2V 3P2,0,"2,490",25050,502627261,264 av McDougall Outremont QC H2V 3P2,,,,
100702,5409,H2V 3X9,0,"2,670",43460,500817060,5409 av Durocher Outremont QC H2V 3X9,,,,
122508,5508,H2V 4B3,0,790,8100,502313255,5508 rue Hutchison Outremont QC H2V 4B3,,,,
236172,1219,H2J 1Y2,0,"1,460",15710,502354886,1219 av du Mont-Royal E Montréal QC H2J 1Y2,,,,
126729,5310,H2V 4B3,0,600,5450,502311464,5310 rue Hutchison Outremont QC H2V 4B3,,,,
304105,4609,H2J 3J5,0,"1,010",9960,504580339,101-4609 rue de la Roche Montréal QC H2J 3J5,,,,
304105,4609,H2J 3J5,0,930,9670,504580340,102-4609 rue de la Roche Montréal QC H2J 3J5,,,,
304105,4609,H2J 3J5,0,840,8620,504580341,201-4609 rue de la Roche Montréal QC H2J 3J5,,,,
304105,4609,H2J 3J5,0,770,7740,504580342,202-4609 rue de la Roche Montréal QC H2J 3J5,,,,
304105,4609,H2J 3J5,0,"1,130",11740,504580343,301-4609 rue de la Roche Montréal QC H2J 3J5,,,,
304105,4609,H2J 3J5,0,870,9040,504580344,302-4609 rue de la Roche Montréal QC H2J 3J5,,,,
304105,4609,H2J 3J5,0,"1,020",10650,504553173,4609 rue de la Roche Montréal QC H2J 3J5,,,,
279464,5792,H2V 4B6,0,"2,130",20420,500103232,5792 rue Hutchison Outremont QC H2V 4B6,,,,
39,1947,H3H 1K3,0,410,2930,500148347,1-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,600,5530,500148349,2-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,560,4970,500148354,3-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,590,5390,500148360,4-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,430,3190,500148365,5-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,470,3830,500148372,6-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,290,1390,500148376,7-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,700,6880,500148380,8-1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
39,1947,H3H 1K3,0,"2,210",22450,500148344,1947 boul de Maisonneuve O Montréal QC H3H 1K3,,,,
134497,139,H2V 3V8,0,"1,130",11660,500678741,139 av Querbes Outremont QC H2V 3V8,,,,
272888,2030,H3H 1Z8,0,"1,210",13380,502492088,2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,650,6230,502492093,1-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,710,6970,502492099,2-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,620,5790,502492103,3-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,750,7480,502492110,4-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,740,7410,502492115,5-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,650,6120,502492118,6-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,590,5400,502492124,7-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
272888,2030,H3H 1Z8,0,590,5400,501999960,8-2030 rue Lambert-Closse Montréal QC H3H 1Z8,,,,
106323,1118,H2V 1Y7,0,290,1390,500103431,1118 av Saint-Viateur Outremont QC H2V 1Y7,,,,
123802,50,H2V 2E4,0,"1,770",18810,502627379,50 av Elmwood Outremont QC H2V 2E4,,,,
229124,3442,H3A 1G2,0,"10,640",95700,501072936,3442 rue Stanley Montréal QC H3A 1G2,,,,
226107,79,H2V 3X5,0,"1,520",15280,500283631,79 av McNider Outremont QC H2V 3X5,,,,
8697,1925,H3H 1N6,0,"3,080",29530,500970899,1925 rue Tupper Montréal QC H3H 1N6,,,,
123871,497,H2V 3W4,0,820,8480,502974142,497 av Querbes Outremont QC H2V 3W4,,,,
283190,534,H2V 3C4,0,"2,020",20600,502212821,534 av McEachran Outremont QC H2V 3C4,,,,
236040,1395,H3G 1V5,0,"2,230",21490,500170146,1395 av Argyle Montréal QC H3G 1V5,,,,
103809,5466,H2V 4B3,0,"1,760",17270,502313098,5466 rue Hutchison Outremont QC H2V 4B3,,,,
3593,3465,H3G 2J7,0,"1,250",12150,502873426,3465 rue Simpson Montréal QC H3G 2J7,,,,
