Index,ID_UEV,Tract
1870,01017981,0146.00
1988,01017747,0146.00
113,01029582,0147.00
125,01029128,0147.00
189,01029529,0147.00
341,01028911,0147.00
393,01033783,0147.00
394,01030517,0147.00
505,01029096,0147.00
514,02166134,0147.00
583,01029484,0147.00
646,01030599,0147.00
715,01033948,0147.00
740,01029469,0147.00
828,01029529,0147.00
850,01030578,0147.00
870,05205024,0147.00
924,01030004,0147.00
1026,01034089,0147.00
1066,05232700,0147.00
1361,05240825,0147.00
1409,01028916,0147.00
1519,01030509,0147.00
1545,01033959,0147.00
1632,01105830,0147.00
1728,01029110,0147.00
1825,01119028,0147.00
1829,01033931,0147.00
1857,01118335,0147.00
71,01032595,0155.00
154,01032834,0155.00
247,01034288,0155.00
252,01033131,0155.00
383,01033148,0155.00
426,01032770,0155.00
655,01034275,0155.00
776,01032366,0155.00
855,01034468,0155.00
919,01033190,0155.00
972,05084199,0155.00
1103,01108335,0155.00
1160,01032778,0155.00
1270,01032991,0155.00
1317,01032556,0155.00
1346,01034470,0155.00
1612,01032535,0155.00
1935,01033163,0155.00
1949,01032965,0155.00
1967,01034656,0155.00
82,01031658,0156.00
186,01030782,0156.00
230,01030776,0156.00
261,01031625,0156.00
317,01031313,0156.00
479,01104673,0156.00
584,01032011,0156.00
633,01031239,0156.00
664,01030784,0156.00
724,01031673,0156.00
894,01032001,0156.00
896,01031333,0156.00
944,01030924,0156.00
951,01030952,0156.00
1060,01031326,0156.00
1090,01030762,0156.00
1604,01031321,0156.00
1653,01031640,0156.00
1692,01031805,0156.00
1716,01034458,0156.00
1844,01031307,0156.00
19,01030182,0157.00
137,01030178,0157.00
153,01029421,0157.00
190,01034579,0157.00
196,01029650,0157.00
345,05167175,0157.00
503,01030142,0157.00
508,01029914,0157.00
512,01029924,0157.00
601,01029158,0157.00
609,01030624,0157.00
677,01034588,0157.00
744,01029890,0157.00
753,05031465,0157.00
1004,01030605,0157.00
1010,01030158,0157.00
1101,01030164,0157.00
1117,01034368,0157.00
1162,01034362,0157.00
1222,01029878,0157.00
1244,01030453,0157.00
1331,01029419,0157.00
1368,01115102,0157.00
1389,05019233,0157.00
1428,01034607,0157.00
1462,01102283,0157.00
1584,01029886,0157.00
1832,01030478,0157.00
1874,01034536,0157.00
1876,01118846,0157.00
43,01027014,0158.00
179,01026831,0158.00
243,01027022,0158.00
324,01027085,0158.00
413,01027057,0158.00
528,01026659,0158.00
675,01026786,0158.00
746,01027844,0158.00
787,01026734,0158.00
797,01026622,0158.00
981,01026818,0158.00
1044,01027432,0158.00
1050,01027360,0158.00
1062,01026816,0158.00
1089,01026820,0158.00
1112,01027059,0158.00
1114,01026620,0158.00
1130,01027036,0158.00
1142,01027409,0158.00
1177,01026825,0158.00
1202,01027566,0158.00
1218,01027371,0158.00
1486,01027860,0158.00
1553,01027079,0158.00
1607,01026772,0158.00
1633,05109113,0158.00
1720,01027585,0158.00
1736,01027000,0158.00
1991,01026998,0158.00
1995,01026833,0158.00
1999,01026768,0158.00
79,01027988,0159.00
116,01025685,0159.00
126,01025734,0159.00
237,01025778,0159.00
287,01026239,0159.00
410,01025732,0159.00
495,01027971,0159.00
569,01026060,0159.00
594,01026387,0159.00
598,01025975,0159.00
635,01025979,0159.00
667,01114455,0159.00
804,01027753,0159.00
820,01027990,0159.00
950,01027980,0159.00
1098,01027810,0159.00
1396,01027814,0159.00
1398,01107671,0159.00
1457,01026256,0159.00
1507,05268684,0159.00
1508,01026303,0159.00
1689,01025716,0159.00
1706,05018093,0159.00
1712,01026455,0159.00
1787,01026055,0159.00
1837,01026089,0159.00
1863,01025977,0159.00
1951,01026445,0159.00
1975,01027825,0159.00
215,01027932,0160.00
349,01116121,0160.00
378,01025449,0160.00
397,01108337,0160.00
494,01027782,0160.00
529,01025341,0160.00
562,01025121,0160.00
807,01027928,0160.00
1028,05164742,0160.00
1133,01025307,0160.00
1155,01027960,0160.00
1371,01125636,0160.00
1390,01025506,0160.00
1446,05018284,0160.00
1464,01024964,0160.00
1472,01027938,0160.00
1552,01027725,0160.00
1578,05019000,0160.00
1657,01025230,0160.00
1681,01025364,0160.00
1693,01025174,0160.00
1698,01025255,0160.00
1730,01025268,0160.00
1756,01025345,0160.00
1864,01025133,0160.00
1968,01116169,0160.00
1974,01025258,0160.00
17,01001872,0161.00
183,01002004,0161.00
216,01001597,0161.00
510,01001625,0161.00
560,01001802,0161.00
679,01001556,0161.00
796,01002039,0161.00
863,01001877,0161.00
885,05167607,0161.00
1058,01001516,0161.00
1303,01001555,0161.00
1324,01001666,0161.00
1384,01001725,0161.00
1402,01002150,0161.00
1434,01001625,0161.00
1504,01001808,0161.00
1541,01002008,0161.00
1546,01001632,0161.00
1571,01002013,0161.00
1629,01002017,0161.00
1788,01001662,0161.00
1962,01001577,0161.00
1966,01001543,0161.00
228,01002500,0162.00
690,01002484,0162.00
709,05204092,0162.00
826,01001690,0162.00
843,01001681,0162.00
1156,01001783,0162.00
1281,01001794,0162.00
1367,01001792,0162.00
1426,01001614,0162.00
1482,01001684,0162.00
1801,01001925,0162.00
30,01031097,0170.00
34,01032032,0170.00
36,01031036,0170.00
46,01031256,0170.00
48,01030547,0170.00
381,01030903,0170.00
499,01030809,0170.00
543,01030524,0170.00
563,01030939,0170.00
573,01031101,0170.00
665,01002599,0170.00
691,01030541,0170.00
764,01030860,0170.00
800,01031085,0170.00
825,01030845,0170.00
898,01031000,0170.00
984,01030982,0170.00
1121,01030491,0170.00
1128,01031065,0170.00
1137,01030817,0170.00
1179,01031032,0170.00
1232,05194255,0170.00
1263,01031815,0170.00
1267,01031052,0170.00
1274,01030891,0170.00
1380,01031231,0170.00
1407,01030763,0170.00
1435,01031266,0170.00
1589,01030623,0170.00
1594,01031032,0170.00
1660,01031103,0170.00
1679,01003306,0170.00
1817,05140561,0170.00
1835,01030636,0170.00
1927,01031024,0170.00
65,05277001,0171.00
102,01093226,0171.00
232,01031334,0171.00
279,01031544,0171.00
281,01024775,0171.00
300,01024797,0171.00
405,05083802,0171.00
448,05014062,0171.00
497,01001776,0171.00
575,05276189,0171.00
628,01093179,0171.00
673,01003342,0171.00
859,01002553,0171.00
980,01024837,0171.00
1019,01127324,0171.00
1068,05205159,0171.00
1076,01031421,0171.00
1198,01031646,0171.00
1234,01002559,0171.00
1298,01032090,0171.00
1359,01031620,0171.00
1363,01024752,0171.00
1395,05190448,0171.00
1450,01031591,0171.00
1529,05009418,0171.00
1585,01031579,0171.00
1613,01024805,0171.00
1726,05071793,0171.00
1772,05105655,0171.00
1848,01093263,0171.00
1869,01031970,0171.00
1920,01024821,0171.00
1929,01031990,0171.00
105,01122067,0172.00
132,01024609,0172.00
274,01028082,0172.00
357,01024716,0172.00
402,01024894,0172.00
473,01116941,0172.00
474,05024142,0172.00
500,01025572,0172.00
660,01025085,0172.00
694,01024683,0172.00
718,01024913,0172.00
762,05005594,0172.00
844,01025061,0172.00
915,01025073,0172.00
1225,01025087,0172.00
1301,05033829,0172.00
1318,01024494,0172.00
1499,01024595,0172.00
1868,01024927,0172.00
1895,01024898,0172.00
20,01025838,0173.00
73,01025895,0173.00
276,01028055,0173.00
313,01025588,0173.00
376,01028103,0173.00
435,01026345,0173.00
591,01026494,0173.00
593,01024541,0173.00
883,01026191,0173.00
1007,01025946,0173.00
1102,01025928,0173.00
1125,01028099,0173.00
1136,01025943,0173.00
1309,01025939,0173.00
11,01027157,0174.00
89,01026514,0174.00
148,01026897,0174.00
180,01028126,0174.00
312,01027263,0174.00
354,01026899,0174.00
465,01026921,0174.00
597,01028123,0174.00
700,01027455,0174.00
911,01027533,0174.00
1041,01027265,0174.00
1043,01027469,0174.00
1082,01026689,0174.00
1111,05155169,0174.00
1292,05226892,0174.00
1401,05036918,0174.00
1608,01027494,0174.00
1725,01027328,0174.00
267,05140410,0175.00
289,01028990,0175.00
329,01029221,0175.00
400,01035029,0175.00
576,01029213,0175.00
620,01034806,0175.00
652,01029008,0175.00
668,01029266,0175.00
713,05079514,0175.00
857,05070551,0175.00
928,01029279,0175.00
939,05070537,0175.00
961,01035017,0175.00
1056,01029258,0175.00
1067,01029016,0175.00
1086,05079895,0175.00
1265,01029288,0175.00
1280,01029348,0175.00
1471,01028985,0175.00
1780,01034823,0175.00
1794,05210093,0175.00
1843,01029260,0175.00
1882,01029344,0175.00
251,01030725,0176.00
536,01029870,0176.00
566,01029798,0176.00
1126,01029781,0176.00
1172,01030362,0176.00
1195,01030340,0176.00
1242,01029858,0176.00
1497,01030696,0176.00
1707,01030215,0176.00
1755,01029838,0176.00
1767,01116670,0176.00
1881,01029834,0176.00
1958,01115381,0176.00
198,02169059,0177.00
209,01031391,0177.00
277,01031385,0177.00
303,01031147,0177.00
767,01030820,0177.00
861,05155443,0177.00
1092,01031197,0177.00
1131,01031450,0177.00
1250,01031443,0177.00
1327,05104293,0177.00
1349,01030844,0177.00
1453,01031124,0177.00
1521,01031066,0177.00
1623,05178519,0177.00
1910,01031074,0177.00
3,01032123,0178.00
5,05142395,0178.00
12,01031697,0178.00
115,01032141,0178.00
120,01034686,0178.00
150,01031489,0178.00
155,01031699,0178.00
239,01032877,0178.00
359,05083606,0178.00
433,01032423,0178.00
454,01032409,0178.00
477,01031475,0178.00
481,01034885,0178.00
634,01032492,0178.00
676,01032107,0178.00
887,01034959,0178.00
1034,05134575,0178.00
1238,01031738,0178.00
1366,01031465,0178.00
1420,01035059,0178.00
1527,01031689,0178.00
1539,05145545,0178.00
1555,01032902,0178.00
1558,05032196,0178.00
1701,01034905,0178.00
1744,05199298,0178.00
1764,01032142,0178.00
1779,01034954,0178.00
1915,01031758,0178.00
130,05069613,0135.00
161,01096548,0135.00
181,01015070,0135.00
288,01015528,0135.00
302,01042877,0135.00
395,01042747,0135.00
419,01129686,0135.00
466,01042876,0135.00
492,01041611,0135.00
542,01015242,0135.00
644,01042733,0135.00
742,01042964,0135.00
873,01108374,0135.00
1148,01015080,0135.00
1164,01015482,0135.00
1224,01042884,0135.00
1233,01042616,0135.00
1312,01042632,0135.00
1319,01042589,0135.00
1397,01043111,0135.00
1480,01042624,0135.00
1484,05143655,0135.00
1533,01120081,0135.00
1556,01015268,0135.00
1582,05143150,0135.00
1634,01042789,0135.00
1651,01042712,0135.00
1823,01015532,0135.00
1850,01015057,0135.00
56,01014205,0136.00
151,01041993,0136.00
265,01042115,0136.00
298,01096133,0136.00
308,01042301,0136.00
314,01101994,0136.00
411,01041967,0136.00
484,01014538,0136.00
493,01042441,0136.00
523,01041873,0136.00
585,01041623,0136.00
606,01014844,0136.00
642,01042271,0136.00
659,01042102,0136.00
671,05143875,0136.00
685,01042572,0136.00
702,01014540,0136.00
727,05107010,0136.00
780,05095198,0136.00
791,01014832,0136.00
847,01014793,0136.00
1100,01042580,0136.00
1176,01042574,0136.00
1178,05094070,0136.00
1306,01014753,0136.00
1412,01042445,0136.00
1436,01043120,0136.00
1458,01014838,0136.00
1506,01042090,0136.00
1510,01013982,0136.00
1561,01043106,0136.00
1622,01042280,0136.00
1655,01042296,0136.00
1809,01014364,0136.00
1948,05031115,0136.00
1959,05159575,0136.00
0,01001358,0163.00
219,05162230,0163.00
293,01001190,0163.00
384,01001268,0163.00
626,01000989,0163.00
888,01001463,0163.00
914,01002433,0163.00
1091,01001427,0163.00
1282,01002456,0163.00
1465,01001180,0163.00
1489,01002205,0163.00
1601,01001341,0163.00
1614,01002452,0163.00
1658,05000312,0163.00
1724,01001321,0163.00
1836,01000999,0163.00
1930,01002454,0163.00
1986,05193803,0163.00
1996,01001237,0163.00
70,01112135,0036.00
85,01026182,0036.00
122,01022889,0036.00
149,01022746,0036.00
285,05031981,0036.00
367,05152538,0036.00
417,01022674,0036.00
420,01112136,0036.00
540,01125011,0036.00
589,01025870,0036.00
710,01022550,0036.00
773,01022793,0036.00
821,01025876,0036.00
879,01117083,0036.00
985,01022844,0036.00
1023,01022830,0036.00
1053,01022821,0036.00
1061,01022705,0036.00
1182,01022844,0036.00
1310,01022735,0036.00
1333,01022414,0036.00
1421,01022680,0036.00
1569,01022697,0036.00
1599,01022869,0036.00
1699,01022406,0036.00
1704,01022400,0036.00
1731,01022813,0036.00
1891,05247743,0036.00
1985,01022797,0036.00
28,01040489,0044.00
57,01040335,0044.00
117,01040436,0044.00
136,01040321,0044.00
167,01040541,0044.00
223,01040737,0044.00
236,01040486,0044.00
266,01040443,0044.00
282,01103939,0044.00
487,01040116,0044.00
674,01098141,0044.00
811,01040107,0044.00
899,01040494,0044.00
1049,01040489,0044.00
1077,05223964,0044.00
1078,05235683,0044.00
1191,01040669,0044.00
1352,01095136,0044.00
1442,01040324,0044.00
1455,01040310,0044.00
1490,01040124,0044.00
1530,01040501,0044.00
1639,01103941,0044.00
1678,01040495,0044.00
89,01040190,0050.00
1242,01040396,0050.00
1641,01040587,0050.00
1726,01040619,0050.00
239,01003070,0051.00
246,05073965,0051.00
276,01003024,0051.00
294,01040612,0051.00
406,01040611,0051.00
408,05262317,0051.00
560,01105171,0051.00
564,01108778,0051.00
702,01039974,0051.00
931,01003075,0051.00
1240,01003576,0051.00
1309,01110045,0051.00
1503,01002878,0051.00
1568,01117081,0051.00
1590,05110348,0051.00
1868,01039969,0051.00
1935,05085064,0051.00
1972,01040605,0051.00
78,01003384,0052.00
308,01003606,0052.00
319,01039896,0052.00
554,01040044,0052.00
559,01106410,0052.00
655,01040037,0052.00
852,01003381,0052.00
881,01040029,0052.00
925,01003502,0052.00
1074,01039910,0052.00
1159,01040641,0052.00
1330,01003718,0052.00
1354,01003465,0052.00
1544,01040677,0052.00
1717,01003597,0052.00
1813,01040039,0052.00
1818,01003476,0052.00
166,01097940,0059.00
227,01021357,0059.00
263,01021093,0059.00
281,01021710,0059.00
460,01021113,0059.00
546,01020659,0059.00
582,01020658,0059.00
654,01020626,0059.00
882,01021622,0059.00
1083,01021717,0059.00
1259,01021353,0059.00
1334,01021280,0059.00
1651,05231370,0059.00
1686,05077778,0059.00
1778,01021800,0059.00
230,01102438,0061.00
727,01058721,0061.00
1014,01000564,0061.00
1402,05143271,0061.00
1735,01000330,0061.00
1960,01120860,0061.00
67,01035260,0048.00
179,01034175,0048.00
187,01116284,0048.00
314,05138210,0048.00
331,01034183,0048.00
341,01035036,0048.00
402,01034513,0048.00
453,01034511,0048.00
509,01034318,0048.00
532,01035190,0048.00
685,01113004,0048.00
833,01035241,0048.00
849,01035225,0048.00
898,01034544,0048.00
914,01034327,0048.00
1023,01035048,0048.00
1078,05138209,0048.00
1132,01034918,0048.00
1317,01112998,0048.00
1327,01035161,0048.00
1398,05220213,0048.00
1449,01034877,0048.00
1460,01129694,0048.00
1468,01035378,0048.00
1542,05220214,0048.00
1545,01034892,0048.00
1598,01106052,0048.00
1659,05192673,0048.00
1722,01124281,0048.00
1891,01034896,0048.00
1942,05162357,0048.00
1985,01035171,0048.00
84,01032596,0049.00
234,01125798,0049.00
372,01035389,0049.00
447,01032424,0049.00
499,01032230,0049.00
623,01131474,0049.00
795,01032257,0049.00
893,01032615,0049.00
921,01129778,0049.00
1169,01125799,0049.00
1326,01035413,0049.00
1643,01035388,0049.00
56,01093095,0143.00
218,01093019,0143.00
277,01026609,0143.00
451,01026675,0143.00
648,05010873,0143.00
680,01026533,0143.00
704,01027655,0143.00
753,01093043,0143.00
775,01026386,0143.00
804,01093021,0143.00
818,05223231,0143.00
900,01027659,0143.00
974,05022768,0143.00
983,01026564,0143.00
989,01026440,0143.00
1142,01026560,0143.00
1197,01093110,0143.00
1210,01027596,0143.00
1345,05125894,0143.00
1459,01093047,0143.00
1529,01026422,0143.00
1682,01093101,0143.00
1683,01026491,0143.00
17,01027688,0144.00
262,01027237,0144.00
310,01027670,0144.00
332,01027555,0144.00
354,01026906,0144.00
394,05167260,0144.00
500,01106450,0144.00
506,01027086,0144.00
631,01026900,0144.00
636,01027251,0144.00
643,01027634,0144.00
673,01119572,0144.00
683,01027680,0144.00
715,01027120,0144.00
763,01027188,0144.00
783,01120157,0144.00
863,01115698,0144.00
875,05129855,0144.00
971,01125459,0144.00
1048,05158451,0144.00
1211,01027108,0144.00
1219,05152303,0144.00
1510,01026894,0144.00
1599,01027307,0144.00
1627,01106419,0144.00
1671,01026884,0144.00
1675,01026914,0144.00
1709,01026985,0144.00
1765,01115344,0144.00
1918,01026922,0144.00
1967,01027712,0144.00
269,01035297,0149.00
283,01034337,0149.00
296,01034783,0149.00
336,01034151,0149.00
356,01035311,0149.00
458,01123702,0149.00
548,01034812,0149.00
660,01034430,0149.00
796,01034820,0149.00
892,01035314,0149.00
982,01034816,0149.00
1026,05110188,0149.00
1495,01034353,0149.00
1554,01034802,0149.00
1566,01034149,0149.00
1600,01034785,0149.00
1603,01035145,0149.00
1654,01035132,0149.00
1851,01035326,0149.00
1928,01034773,0149.00
1974,01034791,0149.00
252,01022775,0150.00
330,01022784,0150.00
379,01022660,0150.00
418,01023461,0150.00
594,01022782,0150.00
606,01023300,0150.00
608,01026208,0150.00
618,01022728,0150.00
627,01022720,0150.00
695,01022574,0150.00
1016,01103966,0150.00
1069,01022922,0150.00
1076,01022662,0150.00
1143,01023289,0150.00
1283,01022471,0150.00
1296,01022768,0150.00
1344,01026030,0150.00
1347,01026228,0150.00
1372,01022897,0150.00
1802,01022588,0150.00
1952,01026002,0150.00
1969,01022731,0150.00
1970,01022584,0150.00
1999,01022493,0150.00
183,01032709,0151.00
284,01034012,0151.00
329,02166119,0151.00
339,01032673,0151.00
524,01033114,0151.00
569,01032235,0151.00
720,01033863,0151.00
1011,01032233,0151.00
1303,01032228,0151.00
1323,01032743,0151.00
1343,01032638,0151.00
1350,05227744,0151.00
1385,01032705,0151.00
1488,01032652,0151.00
1572,05179256,0151.00
1628,01032211,0151.00
1692,01034003,0151.00
1728,01032193,0151.00
1782,05274741,0151.00
1810,01032220,0151.00
1889,01032674,0151.00
1917,01032630,0151.00
316,01033650,0152.00
355,01033676,0152.00
409,01033814,0152.00
541,01033667,0152.00
957,01033283,0152.00
1007,01033615,0152.00
1123,01033564,0152.00
1149,05199692,0152.00
1395,01033843,0152.00
1422,05007138,0152.00
1710,05181437,0152.00
1839,01033845,0152.00
1901,01034167,0152.00
63,01042199,0133.00
65,01043053,0133.00
105,01042068,0133.00
156,01042518,0133.00
220,01131843,0133.00
425,05093381,0133.00
461,01042359,0133.00
474,01042142,0133.00
610,01042076,0133.00
653,01042024,0133.00
679,01042456,0133.00
777,01094907,0133.00
820,01042541,0133.00
822,01042178,0133.00
972,01043044,0133.00
1119,01042462,0133.00
1194,01042371,0133.00
1203,05248973,0133.00
1266,01041930,0133.00
1293,01042184,0133.00
1310,01042232,0133.00
1384,01105455,0133.00
1441,01042173,0133.00
1447,01042538,0133.00
1512,01042377,0133.00
1601,01042996,0133.00
1607,01042201,0133.00
1609,01042169,0133.00
1626,01042248,0133.00
1764,01041934,0133.00
1796,01042380,0133.00
1854,01042390,0133.00
1927,01042227,0133.00
1936,01042151,0133.00
2,01042642,0134.00
120,01042821,0134.00
214,01042645,0134.00
344,01021849,0134.00
619,05013584,0134.00
953,01021813,0134.00
1061,01042957,0134.00
1155,01097293,0134.00
1445,05260107,0134.00
1500,01042706,0134.00
1947,01125797,0134.00
210,01030906,0148.00
456,01033988,0148.00
681,01034109,0148.00
708,05160519,0148.00
903,01031912,0148.00
911,01097218,0148.00
1189,01031908,0148.00
1466,01031895,0148.00
1596,01031933,0148.00
1864,01030900,0148.00
1877,01031951,0148.00
29,01033508,0154.00
186,01033705,0154.00
365,01033182,0154.00
466,01033692,0154.00
887,01033495,0154.00
1054,01033199,0154.00
1109,01033515,0154.00
1404,01034241,0154.00
1785,01034666,0154.00
1797,01033475,0154.00
1982,01033382,0154.00
43,05067786,0128.00
61,01039461,0128.00
80,05069584,0128.00
81,01128458,0128.00
194,01038663,0128.00
212,01039401,0128.00
359,01102263,0128.00
508,01038839,0128.00
511,05088874,0128.00
556,01039106,0128.00
