,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
4560,REM21,4596,194,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5793093536992, 45.5303159175914], [-73.5792311581954, 45.5302797948443], [-73.5790766832855, 45.5304443182894], [-73.5791548790449, 45.5304805311336], [-73.5793093536992, 45.5303159175914]]]}",127511,159,1000,Logement,0,2,50,9843-63-1588-5-000-0000,rue Chambord  (MTL),4598,1027079,Régulier,0,1900,0158.00
4561,REM21,1301,1185,12,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5775129198711, 45.5299689694576], [-73.5774579821506, 45.5300273219049], [-73.5777592417845, 45.5301670556703], [-73.5778141793291, 45.5301087030796], [-73.5778701712745, 45.5300492698324], [-73.5775689119956, 45.5299095363564], [-73.5775129198711, 45.5299689694576]]]}",127697,443,1000,Logement,0,3,50,9843-73-3349-9-000-0000,avenue du Mont-Royal Est  (MTL),1307,1027566,Régulier,0,1920,0158.00
4564,REM21,4448,177,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5801387897497, 45.5258116592355], [-73.5799287677905, 45.5260366079713], [-73.5799966019608, 45.5260672479739], [-73.5802077847702, 45.5258419383289], [-73.5801387897497, 45.5258116592355]]]}",128822,184,1000,Logement,0,2,50,9842-58-4494-5-000-0000,rue Saint-André  (MTL),4448,1016860,Régulier,0,1899,0140.00
4566,REM21,4372,211,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5777248783437, 45.526915466839], [-73.5775085148642, 45.5271461749228], [-73.5775925151275, 45.5271840947784], [-73.5778062370529, 45.5269523084249], [-73.5777248783437, 45.526915466839]]]}",128947,232,1000,Logement,0,2,50,9843-70-3417-0-000-0000,avenue Christophe-Colomb  (MTL),4374,1017468,Régulier,0,1910,0140.00
4567,REM21,4141,156,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5760748379736, 45.5225936907513], [-73.5761330519527, 45.5226201998094], [-73.5763061781372, 45.5224373991459], [-73.5762181707364, 45.522397411155], [-73.5760455725642, 45.5225803913201], [-73.5760748379736, 45.5225936907513]]]}",129172,207,1000,Logement,0,2,50,9842-85-4912-9-000-0000,rue Berri  (MTL),4141,1016403,Régulier,0,1900,0142.00
4571,REM21,4245,679,10,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5770967701733, 45.5242646194484], [-73.5770469003472, 45.5243189186667], [-73.5771283613201, 45.5243563906317], [-73.5774217818991, 45.5240384280678], [-73.5773394762311, 45.5240007768965], [-73.5771547584887, 45.5242016754297], [-73.5770967701733, 45.5242646194484]]]}",130077,321,1000,Logement,0,3,50,9842-76-6799-7-000-0000,rue Saint-Hubert  (MTL),4245,1016660,Régulier,0,1915,0141.00
4572,REM21,1274,85,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.580779672777, 45.5311521780472], [-73.5809864747181, 45.5312480536684], [-73.5810905468088, 45.5311381889312], [-73.5807922339627, 45.5310008016969], [-73.5807560671303, 45.531039074104], [-73.5808469454563, 45.5310811263354], [-73.580779672777, 45.5311521780472]]]}",130662,37,1000,Logement,0,1,50,9843-44-7972-5-001-0001,rue Gilford  (MTL),1274,5083593,Condominium,      1,2001,0158.00
4573,REM21,4399,21041,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.576110931776, 45.5287670714065], [-73.5762742877088, 45.5288419262723], [-73.5764450021593, 45.5286579573056], [-73.5762815409355, 45.5285831027517], [-73.576110931776, 45.5287670714065]]]}",130715,38,1000,Logement,0,0,50,9843-82-4102-2-001-0001,rue De Brébeuf  (MTL),4399,5093410,Condominium,0,2002,0146.00
4574,REM21,4830,134,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5839171529054, 45.528968316544], [-73.5838167857346, 45.5290778212098], [-73.5838824066264, 45.5291074705943], [-73.5839827737225, 45.5289979658713], [-73.5839171529054, 45.528968316544]]]}",130731,88,1000,Logement,0,2,50,9843-22-4639-9-000-0000,rue Boyer  (MTL),4830,1026303,Régulier,0,1900,0159.00
4579,REM21,4640,323,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5746069085158, 45.5360439594513], [-73.5746848983095, 45.5360804454318], [-73.5748886554557, 45.5358657699845], [-73.5748106658273, 45.5358292841418], [-73.5746069085158, 45.5360439594513]]]}",132516,210,1000,Logement,0,3,50,9844-90-6207-8-000-0000,avenue De Lorimier  (MTL),4644,1032039,Régulier,0,1912,0156.00
4581,REM21,4727,154,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5843222156154, 45.5277262289763], [-73.5844855496537, 45.5275537297063], [-73.5844209027428, 45.5275245696207], [-73.5842575914078, 45.5276970453866], [-73.5843222156154, 45.5277262289763]]]}",132787,138,1000,Logement,0,2,50,9843-20-0982-1-000-0000,rue Saint-Hubert  (MTL),4729,1025677,Régulier,0,1900,0159.00
4584,REM21,1367,399,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.577267966946, 45.5306923156233], [-73.5769653314299, 45.5305515015915], [-73.5769110254497, 45.5306093133888], [-73.5772139779461, 45.5307501273488], [-73.577267966946, 45.5306923156233]]]}",133709,216,1000,Logement,A,3,50,9843-74-7817-9-000-0000,avenue du Mont-Royal Est  (MTL),1371,1034391,Régulier,0,1910,0157.00
4585,REM21,1361,395,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5769653314299, 45.5305515015915], [-73.577267966946, 45.5306923156233], [-73.5773215340457, 45.53063495412], [-73.5770191101521, 45.5304943200713], [-73.5769653314299, 45.5305515015915]]]}",133710,216,1000,Logement,0,3,50,9843-74-7411-1-000-0000,avenue du Mont-Royal Est  (MTL),1365,1034394,Régulier,0,1910,0157.00
4586,REM21,4216,728,12,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5680457527656, 45.532959333781], [-73.5682634474194, 45.5327310728598], [-73.5683177652841, 45.5326740751209], [-73.5681872683406, 45.5326126881969], [-73.5681547832183, 45.532646904742], [-73.5679161006291, 45.5328982160247], [-73.5680457527656, 45.532959333781]]]}",134454,465,1000,Logement,0,3,50,9943-46-7954-6-000-0000,avenue De Lorimier  (MTL),4216,1031897,Régulier,0,1965,0148.00
4592,REM21,4253,20691,1,A,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5729959163732, 45.5284597098821], [-73.5727985056638, 45.5286674487597], [-73.5728798648507, 45.5287051937684], [-73.5730772753924, 45.5284974547517], [-73.5729959163732, 45.5284597098821]]]}",136701,66,1000,Logement,A,1,50,9943-11-0287-2-001-0002,rue De Lanaudière  (MTL),4253,5077052,Condominium,0,2001,0147.00
4597,REM21,950,289,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5772955308766, 45.5258364766351], [-73.5771050087094, 45.52604421839], [-73.5774357221417, 45.5261951822996], [-73.5776280401637, 45.5259885186899], [-73.5772955308766, 45.5258364766351]]]}",137282,57,1000,Logement,0,1,50,9842-78-5094-0-001-0002,rue Marie-Anne Est  (MTL),950,5005138,Condominium,      2,1997,0141.00
4599,REM21,4228,264,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5728323525397, 45.5282195340636], [-73.5729799826608, 45.5280603329348], [-73.5729018998106, 45.5280241157764], [-73.5727541638507, 45.5281832268801], [-73.5728323525397, 45.5282195340636]]]}",137536,76,1000,Logement,0,1,50,9943-11-1037-0-001-0001,rue De Lanaudière  (MTL),4228,5036605,Condominium,0,1900,0146.00
4605,REM21,839,436,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5808819313751, 45.5263876282477], [-73.5808298476563, 45.5264431905615], [-73.5811252797588, 45.5265766201775], [-73.5811771525101, 45.5265213278582], [-73.5808819313751, 45.5263876282477]]]}",139640,201,1000,Logement,0,0,50,9842-49-7254-9-000-0000,avenue du Mont-Royal Est  (MTL),843,1027673,Régulier,0,1900,0159.00
4606,REM21,1200,0,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5829272009036, 45.5309321375117], [-73.5829122290815, 45.530948076873], [-73.5830045882163, 45.5309908461678], [-73.5831729276502, 45.5310689273486], [-73.5832373493686, 45.5310002159902], [-73.5829766509798, 45.5308793656601], [-73.5829272009036, 45.5309321375117]]]}",139897,219,1000,Logement,0,3,50,9843-34-1453-3-001-0001,boulevard Saint-Joseph Est  (MTL),1204,5229293,Condominium,0,1931,0158.00
4607,REM21,4153,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5751538615248, 45.5249351895583], [-73.5752049997273, 45.5248800804036], [-73.5748764136842, 45.5247305484892], [-73.5748240084471, 45.5247858383135], [-73.5748215834417, 45.5247885396813], [-73.5751523852892, 45.5249367204045], [-73.5751538615248, 45.5249351895583]]]}",140019,22,1000,Logement,0,1,50,9842-97-4173-3-001-0003,rue de Mentana  (MTL),4153,5157640,Condominium,0,2007,0142.00
4609,REM21,466,547,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5870174847735, 45.5269554722897], [-73.5867295377154, 45.5268244820387], [-73.5866562735481, 45.5269052610161], [-73.5867367931681, 45.5269420068855], [-73.5867397448385, 45.5269387649101], [-73.5869475955845, 45.5270334591101], [-73.5870174847735, 45.5269554722897]]]}",140830,275,1000,Logement,0,3,50,9843-00-1604-2-000-0000,boulevard Saint-Joseph Est  (MTL),470,1027962,Régulier,0,1928,0160.00
4613,REM21,1686,103,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778719074723, 45.5340622156883], [-73.5782015107782, 45.534214977776], [-73.5783092839211, 45.534100703464], [-73.5779786242923, 45.5339474924427], [-73.5778719074723, 45.5340622156883]]]}",141542,61,1000,Logement,0,1,50,9843-77-0198-4-001-0005,rue Gilford  (MTL),1686,5077535,Condominium,0,2001,0157.00
4614,REM21,4667,201,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5848259411681, 45.5256711260845], [-73.5844844363806, 45.5255173117731], [-73.5843381136923, 45.5256773368102], [-73.5846787756603, 45.5258320521058], [-73.5848259411681, 45.5256711260845]]]}",142085,33,1000,Logement,0,1,50,9842-28-0358-9-001-0002,rue Rivard  (MTL),4667,5018284,Condominium,0,1998,0160.00
4615,REM21,4208,158,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5781372504832, 45.5225095953646], [-73.5782857982474, 45.5223484067514], [-73.5782301192248, 45.5223230669581], [-73.5782012324199, 45.5223546741702], [-73.5781891880042, 45.522349192861], [-73.5781213949368, 45.5224206034436], [-73.5780683646157, 45.5224781450234], [-73.5781372504832, 45.5225095953646]]]}",142200,133,1000,Logement,0,2,50,9842-65-9202-2-000-0000,rue Rivard  (MTL),4208,1015889,Régulier,0,1900,0141.00
4616,REM21,4388,141,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5802084512809, 45.5240818617005], [-73.5803568917975, 45.5239207605066], [-73.5802913841219, 45.5238909290053], [-73.5801429434965, 45.5240520301149], [-73.5802084512809, 45.5240818617005]]]}",142201,43,1000,Logement,0,1,50,9842-56-3177-1-001-0003,rue Berri  (MTL),4388,1016288,Condominium,0,9999,0140.00
4617,REM21,4244,136,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5764173961678, 45.5252713737387], [-73.5764926240477, 45.5253057905705], [-73.5766911586845, 45.5250890451668], [-73.5766159309727, 45.5250546284643], [-73.5764173961678, 45.5252713737387]]]}",142485,201,1000,Logement,0,2,50,9842-88-2008-2-000-0000,rue de Mentana  (MTL),4246,1017075,Régulier,0,1885,0141.00
4618,REM21,4275,204,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5712644257222, 45.5307955704674], [-73.5714275702478, 45.5308707023469], [-73.5716798265323, 45.5305999367288], [-73.5715165768532, 45.5305248052717], [-73.5712644257222, 45.5307955704674]]]}",142652,148,1000,Logement,0,1,50,9943-24-1722-0-001-0011,rue Marquette  (MTL),4275,1118670,Condominium,0,1915,0147.00
4625,REM21,1990,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778431635635, 45.5367368480514], [-73.577933786108, 45.5366415330406], [-73.5778768741645, 45.5366148493725], [-73.5776424241769, 45.5365049228153], [-73.5775535179661, 45.5366010417868], [-73.5777902085692, 45.5367120189091], [-73.5778431635635, 45.5367368480514]]]}",145204,51,1000,Logement,0,1,50,9844-70-2882-4-001-0006,boulevard Saint-Joseph Est  (MTL),1990,5223584,Condominium,0,1928,0156.00
4626,REM21,4293,221,1,C,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5780852973876, 45.5243381019534], [-73.5777886099084, 45.5246591281797], [-73.5779259642494, 45.5247219394257], [-73.578222967672, 45.524400642652], [-73.5780852973876, 45.5243381019534]]]}",145229,32,1000,Logement,C,1,50,9842-77-0637-3-001-0004,rue Saint-Hubert  (MTL),4293,5010337,Condominium,0,1913,0141.00
4629,REM21,4713,183,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5836791245026, 45.5278937996361], [-73.5836069537556, 45.5278611851669], [-73.5834080131728, 45.5280776728035], [-73.583480289812, 45.5281103773124], [-73.5836791245026, 45.5278937996361]]]}",145789,192,1000,Logement,0,2,50,9843-21-7422-9-000-0000,rue Saint-André  (MTL),4713,1025995,Régulier,0,1900,0159.00
4635,REM21,4437,149,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5768757938548, 45.5288552919242], [-73.5767052916552, 45.5290394413711], [-73.5767874987773, 45.5290771830249], [-73.5769581062979, 45.5288929433931], [-73.5768757938548, 45.5288552919242]]]}",147659,186,1000,Logement,0,3,50,9843-82-0029-1-000-0000,rue De Brébeuf  (MTL),4437,1017854,Régulier,0,1900,0146.00
4637,REM21,774,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5858003521588, 45.5278273414146], [-73.5857402596219, 45.5278914612654], [-73.5860328608893, 45.5280256002213], [-73.5860931645665, 45.5279615700517], [-73.5858003521588, 45.5278273414146]]]}",148733,82,1000,Logement,0,1,50,9843-01-8816-3-001-0003,boulevard Saint-Joseph Est  (MTL),774,5150802,Condominium,      3,1958,0160.00
4642,REM21,4825,254,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.577455527189, 45.5360090362442], [-73.5773286065975, 45.5359499971779], [-73.577181805524, 45.5361037136049], [-73.5773084098424, 45.5361630230242], [-73.577455527189, 45.5360090362442]]]}",149454,242,1000,Logement,0,2,50,9844-70-6118-9-000-0000,rue Chabot  (MTL),4825,1031501,Régulier,0,1944,0156.00
4644,REM21,4829,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5834799309309, 45.5292954899454], [-73.583439459621, 45.5292773410134], [-73.5833980371485, 45.529258652806], [-73.5833575658913, 45.5292405038449], [-73.5833158265433, 45.5292217258463], [-73.5832753553391, 45.5292035768559], [-73.5832323480634, 45.5291842597955], [-73.5831907143974, 45.5291654816739], [-73.5830939269539, 45.5292689535911], [-73.5831011125885, 45.5292722780894], [-73.583138330832, 45.5292327442666], [-73.5832671415638, 45.5292906956587], [-73.5832299246998, 45.5293311294479], [-73.5832888888468, 45.5293580842445], [-73.5833254723575, 45.5293178308835], [-73.5834548117377, 45.5293759616627], [-73.5834165389594, 45.5294163962834], [-73.5834210827875, 45.5294184627945], [-73.5835195569414, 45.5293132795106], [-73.5836099124148, 45.5292167413699], [-73.5836341618827, 45.5291908957486], [-73.5833061633455, 45.5290422876899], [-73.5832812812618, 45.5290688536442], [-73.583322809155, 45.5290875418177], [-73.5833658165208, 45.5291069488368], [-73.5834062876848, 45.5291250977955], [-73.5834480269913, 45.5291438757615], [-73.5834883926094, 45.529162024768], [-73.5835299206396, 45.5291807128657], [-73.5835703920425, 45.5291989517585], [-73.5834799309309, 45.5292954899454]]]}",149677,88,1000,Logement,0,2,50,9843-22-8861-5-008-0001,rue Boyer  (MTL),4829,5149435,Condominium,0,1900,0159.00
4647,REM21,4458,348,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5760296939623, 45.5302319346242], [-73.575948330469, 45.5301941918718], [-73.5757509275953, 45.530404185597], [-73.575832396861, 45.5304419284185], [-73.5760296939623, 45.5302319346242]]]}",150118,211,1000,Logement,0,3,50,9843-83-7280-1-000-0000,rue Garnier  (MTL),4466,1029134,Régulier,0,1924,0147.00
4649,REM21,4764,107,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5848961152008, 45.5273962324945], [-73.5848582675846, 45.5274369372742], [-73.5848863741408, 45.527448975401], [-73.5849007321613, 45.5274469848934], [-73.5849323604536, 45.5274134841325], [-73.5849689226506, 45.5274308255156], [-73.584852420068, 45.5275509622492], [-73.5847818342351, 45.5275191572765], [-73.5847570591129, 45.52754572348], [-73.5848958007024, 45.5276083452993], [-73.5849211029534, 45.5275812387186], [-73.5849977480528, 45.5274994684295], [-73.5850332765748, 45.5274614651085], [-73.5850493014747, 45.5274444445761], [-73.5849786097978, 45.5274124598179], [-73.5849087660787, 45.5273825442156], [-73.5848961152008, 45.5273962324945]]]}",150485,135,1000,Logement,0,3,50,9843-10-6868-7-002-0001,rue Saint-Hubert  (MTL),4768,5084869,Condominium,0,1900,0160.00
4650,REM21,4715,0,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5771558808089, 45.5342310360695], [-73.5770583494699, 45.5341856782999], [-73.5767375546019, 45.5345231544616], [-73.5768337158363, 45.5345678171743], [-73.5769472740986, 45.5344483545597], [-73.576947307109, 45.5344483699987], [-73.5769656947166, 45.5344569069729], [-73.5770448939719, 45.5343739703991], [-73.5770262434226, 45.5343652791108], [-73.5771558808089, 45.5342310360695]], [[-73.5769283010913, 45.5344394808694], [-73.5769406983851, 45.534445279094], [-73.5769282795141, 45.5344395034368], [-73.5769283010913, 45.5344394808694]], [[-73.5770153704109, 45.5343602358256], [-73.5770075905304, 45.5343566273275], [-73.5769474377465, 45.534419465993], [-73.5770075474056, 45.5343565976619], [-73.5770153704109, 45.5343602358256]]]}",150559,406,1000,Logement,0,3,50,9843-78-8735-3-001-0001,avenue Papineau  (MTL),4723,5212579,Condominium,0,1912,0156.00
4652,REM21,4691,279,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5779891456788, 45.5329257102863], [-73.5780706200822, 45.5329634514914], [-73.5782933323723, 45.5327273386768], [-73.5782120691227, 45.5326894174994], [-73.5779891456788, 45.5329257102863]]]}",150659,240,1000,Logement,0,3,50,9843-66-9660-7-000-0000,rue Fabre  (MTL),4697,1029899,Régulier,0,1910,0157.00
