,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
6198,REM05,55,157,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.594434561688, 45.5167909361201], [-73.5944645674481, 45.5168042302414], [-73.5946722698101, 45.5165731368269], [-73.5945406249977, 45.5165146605552], [-73.5943329224616, 45.5167458437256], [-73.5943317635366, 45.516747284567], [-73.5943648331968, 45.5167619260762], [-73.5943660978473, 45.5167605751398], [-73.594434561688, 45.5167909361201]]]}",245262,164,1000,Logement,0,1,50,9741-48-1764-9-001-0002,avenue McNider  (OUT),55,3121745,Condominium,0,1938,0363.00
6209,REM05,250,274,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6019895724269, 45.5172635621503], [-73.6016972876773, 45.5175882466562], [-73.6019125916788, 45.5176059633347], [-73.6021547216583, 45.5173370286651], [-73.6020581468717, 45.5172940984457], [-73.6019895724269, 45.5172635621503]]]}",246006,625,1000,Logement,0,2,50,9641-89-3652-0-000-0000,avenue Bloomfield  (OUT),250,3030312,Régulier,0,1910,0362.00
6215,REM05,546,194,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6078492989623, 45.5198670698955], [-73.6078073474288, 45.5198483910079], [-73.6075903077462, 45.5200887862187], [-73.6076726261264, 45.520125515681], [-73.6078897713525, 45.5198852102083], [-73.6078492989623, 45.5198670698955]]]}",246216,242,1000,Logement,0,2,50,9642-32-8335-5-000-0000,avenue Bloomfield  (OUT),546,3030401,Régulier,0,1922,0362.00
6220,REM05,16,164,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6144784609625, 45.5133141840527], [-73.6144652682977, 45.5133159071369], [-73.6144520736256, 45.5133166403004], [-73.6144387713779, 45.5133163836491], [-73.6144255728755, 45.5133152269639], [-73.6144125836883, 45.5133131701393], [-73.6143999092036, 45.5133101230769], [-73.6143878664936, 45.5133062654449], [-73.6143763498075, 45.5133015073567], [-73.6142203537905, 45.5134755295913], [-73.6145026893081, 45.5136006069441], [-73.6145438985054, 45.5136188341736], [-73.6145634909971, 45.5135973962331], [-73.6144784609625, 45.5133141840527]]]}",246744,494,1000,Logement,0,2,50,9541-85-6109-8-000-0000,place Cambrai  (OUT),16,3034437,Régulier,0,1921,0362.00
6240,REM05,536,249,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6084102873308, 45.5186201394667], [-73.6085011627493, 45.5186603699372], [-73.6087091294249, 45.5184283508955], [-73.6086147671964, 45.5183865940275], [-73.6085808455022, 45.5184254131515], [-73.608582536145, 45.5184261314864], [-73.6084102873308, 45.5186201394667]]]}",242815,261,1000,Logement,0,2,50,9642-30-1973-4-000-0000,avenue Outremont  (OUT),536,3036149,Régulier,0,1916,0362.00
6248,REM05,5430,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6015475965875, 45.5204739970376], [-73.6013392758617, 45.5207058232853], [-73.6014244436022, 45.5207435446381], [-73.6016327639548, 45.5205116282442], [-73.6015475965875, 45.5204739970376]]]}",243549,79,1000,Logement,0,1,50,9642-83-7203-9-001-0002,rue Hutchison  (MTL+OUT),5430,3115324,Condominium,0,1909,0363.00
6249,REM05,1301,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6063868404139, 45.517712125129], [-73.6063767265283, 45.5177235636286], [-73.6066676240391, 45.5178519820119], [-73.6066778434662, 45.5178405433883], [-73.6066115911172, 45.5178113575933], [-73.6067344344916, 45.5176737339403], [-73.606800581165, 45.5177029197636], [-73.6067860423102, 45.5177192220455], [-73.606799039215, 45.5177249694318], [-73.6067983015357, 45.5177256900635], [-73.6068381375665, 45.5177432913941], [-73.6069276882713, 45.5176428656756], [-73.6065839587802, 45.5174911891307], [-73.6063868404139, 45.517712125129]]]}",244228,785,1000,Logement,0,2,50,9641-49-6779-2-002-0001,avenue Saint-Viateur  (OUT),1301,3118529,Condominium,0,1906,0362.00
6261,REM05,1090,1136,12,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5972232566106, 45.5175363466162], [-73.5973899847277, 45.517610178643], [-73.5975125261252, 45.5174683355005], [-73.597347804846, 45.5173948619114], [-73.5972232566106, 45.5175363466162]]]}",245352,279,1000,Logement,0,4,50,9741-19-9359-1-000-0000,avenue Laurier Ouest  (MTL+OUT),1090,3038293,Régulier,0,1923,0363.00
6273,REM05,533,15590,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6058378383143, 45.5214856703642], [-73.605916987023, 45.5215207841507], [-73.6059384385638, 45.521530303485], [-73.6061441107607, 45.5213021610449], [-73.6060436161707, 45.5212574380127], [-73.6058378383143, 45.5214856703642]]]}",245983,138,1000,Logement,0,1,50,9642-53-2094-0-001-0002,avenue Querbes  (OUT),533,5087637,Condominium,0,1928,0363.00
6274,REM05,6,255,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6152665599582, 45.5133643522563], [-73.6149902604458, 45.5132419841371], [-73.614917472318, 45.5133232248825], [-73.6149838559401, 45.5133526242884], [-73.6151937747531, 45.5134455904735], [-73.6152665599582, 45.5133643522563]]]}",245989,272,1000,Logement,0,2,50,9541-84-0998-3-000-0000,avenue Kelvin  (OUT),6,3035608,Régulier,0,1929,0362.00
6275,REM05,25,214,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6171373265635, 45.5108706124106], [-73.6174252528538, 45.5109968467711], [-73.6174296854485, 45.5109963022574], [-73.6174340124784, 45.510995757852], [-73.6174440377562, 45.5109941276735], [-73.6174538502193, 45.5109916877773], [-73.6174630276086, 45.5109884385974], [-73.6174715699239, 45.510984380134], [-73.6174794773522, 45.51097960238], [-73.6174864335737, 45.5109742856465], [-73.6174924384014, 45.5109683399411], [-73.6174973868324, 45.5109620353506], [-73.6175012786797, 45.5109552818822], [-73.617503903189, 45.5109482597388], [-73.6175053661125, 45.5109410588044], [-73.6175055620732, 45.5109337691805], [-73.6175044914464, 45.5109265708523], [-73.6175022597969, 45.5109194637111], [-73.6174987619352, 45.510912627851], [-73.6174941036135, 45.5109061531559], [-73.6174883903965, 45.510900039517], [-73.6174817284108, 45.5108945568037], [-73.6174742230336, 45.5108896149145], [-73.6174657688877, 45.5108853039506], [-73.6172197905701, 45.5107775651836], [-73.6171373265635, 45.5108706124106]]]}",246308,335,1000,Logement,0,2,50,9541-62-3226-2-000-0000,avenue Robert  (OUT),25,3036526,Régulier,0,1919,0362.00
6276,REM05,22,193,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6026449846518, 45.5185949579065], [-73.6023120456885, 45.5184519881331], [-73.6022630507075, 45.5185067475963], [-73.6025924077049, 45.5186538603945], [-73.6026449846518, 45.5185949579065]]]}",246545,227,1000,Logement,0,2,50,9642-70-9675-3-000-0000,avenue Elmwood  (OUT),22,3033265,Régulier,0,1910,0363.00
6278,REM05,29,197,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.592731049656, 45.5165694195861], [-73.5925223897654, 45.5168008702176], [-73.5926212807593, 45.5168447965448], [-73.5928299405542, 45.5166134357273], [-73.592731049656, 45.5165694195861]]]}",246642,279,1000,Logement,0,2,50,9741-58-5969-9-000-0000,avenue Nelson  (OUT),29,3038716,Régulier,0,1914,0363.00
6282,REM05,32,196,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5933284538328, 45.5164134255408], [-73.5933553252883, 45.5163830760161], [-73.5934028511135, 45.5163295814535], [-73.5932394065824, 45.516256820824], [-73.5932371878805, 45.5162558327144], [-73.5930310673971, 45.5164887220997], [-73.5931963085958, 45.5165623814862], [-73.5933284538328, 45.5164134255408]]]}",246827,465,1000,Logement,0,2,50,9741-58-1736-6-000-0000,avenue Nelson  (OUT),32,3038724,Régulier,0,1946,0363.00
6283,REM05,5494,134,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6027929814644, 45.5204366160911], [-73.602859129508, 45.5204658941741], [-73.6030760806183, 45.5202229882527], [-73.6030476560596, 45.5202104149168], [-73.6030100383292, 45.5201937101988], [-73.6027929814644, 45.5204366160911]]]}",246830,194,1000,Logement,0,2,50,9642-72-5875-9-000-0000,avenue Durocher  (OUT),5494,3032966,Régulier,0,1908,0363.00
6290,REM05,444,223,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5960779484282, 45.5176561960884], [-73.5960199951344, 45.5177233794166], [-73.5962368021687, 45.5178184093096], [-73.5962938071005, 45.5177523965779], [-73.5960779484282, 45.5176561960884]]]}",247502,168,1000,Logement,0,2,50,9741-29-8884-8-000-0000,avenue Édouard-Charles  (OUT),446,3038116,Régulier,0,1909,0363.00
6293,REM05,285,240,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6017255562554, 45.5196244873706], [-73.6019103724572, 45.5194178793113], [-73.6018114699012, 45.5193740510483], [-73.6016265478996, 45.5195806590433], [-73.6016486319516, 45.5195904486018], [-73.6017255562554, 45.5196244873706]]]}",247605,248,1000,Logement,0,2,50,9642-81-5082-3-000-0000,avenue Querbes  (OUT),285,3033852,Régulier,0,1914,0363.00
6309,REM05,261,279,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6002317484635, 45.5160300571757], [-73.6003149329019, 45.5165008264013], [-73.6004757171767, 45.5164376901462], [-73.6004085650404, 45.5160185628017], [-73.6002317484635, 45.5160300571757]]]}",248826,688,1000,Logement,0,2,50,9641-98-5919-2-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),261,3034151,Régulier,0,1910,0362.00
6310,REM05,575,203,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6119753669874, 45.515686085884], [-73.6121898468173, 45.5154504542868], [-73.6121010861212, 45.5154105846241], [-73.611886711645, 45.5156462159531], [-73.6119753669874, 45.515686085884]]]}",248827,249,1000,Logement,0,2,50,9641-07-4642-2-000-0000,avenue Davaar  (OUT),575,3034637,Régulier,0,1928,0362.00
6312,REM05,518,289,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6091963732328, 45.5172262128517], [-73.6089084407594, 45.5175415524041], [-73.6090326016322, 45.5175973194684], [-73.6093060022978, 45.5173017019284], [-73.6093229645684, 45.5172833271716], [-73.6092120121159, 45.5172332173371], [-73.6091963732328, 45.5172262128517]]]}",248905,484,1000,Logement,0,2,50,9641-29-7650-6-000-0000,avenue Wiseman  (OUT),518,3037664,Régulier,0,1917,0362.00
6332,REM05,235,205,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6013169349357, 45.5169645747861], [-73.601397131224, 45.5170002307595], [-73.6016173447775, 45.5167554347162], [-73.6014525149963, 45.5166821471188], [-73.6012323010128, 45.5169269428479], [-73.6013169349357, 45.5169645747861]]]}",248492,492,1000,Logement,0,2,50,9641-88-7685-8-000-0000,avenue McDougall  (OUT),235,3033703,Régulier,0,1910,0362.00
6342,REM05,143,312,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5953686839304, 45.5164087706763], [-73.5955336104527, 45.5164819769817], [-73.5955753397092, 45.5164355957934], [-73.595814017193, 45.516170367102], [-73.5956042008312, 45.5161469647864], [-73.5953686839304, 45.5164087706763]]]}",249464,574,1000,Logement,0,0,50,9741-38-3225-0-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),143,3039215,Régulier,0,1898,0363.00
6357,REM05,531,261,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6108871882488, 45.5148641632268], [-73.6104134026253, 45.5149835026536], [-73.6107065190714, 45.5151154183878], [-73.6109210018611, 45.5148796991538], [-73.6108871882488, 45.5148641632268]]]}",250338,469,1000,Logement,0,2,50,9641-16-5280-1-000-0000,avenue Davaar  (OUT),531,3034601,Régulier,0,1912,0362.00
6370,REM05,372,194,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6042498243824, 45.5193581729041], [-73.6042168562219, 45.5193435341706], [-73.6043124205564, 45.5192368055526], [-73.604262862741, 45.5192148025755], [-73.6040718395102, 45.5194284395368], [-73.6041839524493, 45.5194781933153], [-73.6042544404563, 45.5193993853639], [-73.6042247480887, 45.5193862735196], [-73.6042498243824, 45.5193581729041]]]}",252025,199,1000,Logement,0,2,50,9642-61-6167-3-000-0000,avenue de l' Épée  (OUT),372,3030908,Régulier,0,1911,0363.00
6373,REM05,237,186,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6012748716724, 45.5179405836239], [-73.601442090281, 45.5177549601744], [-73.6013456536915, 45.5177302977636], [-73.601029443814, 45.5180813696347], [-73.6010706521043, 45.5180996917037], [-73.6012169038436, 45.5179374852553], [-73.6012581120895, 45.5179558072573], [-73.601272652764, 45.5179395956708], [-73.6012748716724, 45.5179405836239]]]}",252445,282,1000,Logement,0,2,50,9642-80-8901-3-000-0000,avenue Bloomfield  (OUT),237,3030300,Régulier,0,1909,0363.00
6377,REM05,244,127,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6011207391632, 45.5185952374564], [-73.6010897797088, 45.518581405975], [-73.6009231908125, 45.5187669383327], [-73.6009877511132, 45.5187955889614], [-73.6011542343025, 45.5186100566041], [-73.6011207391632, 45.5185952374564]]]}",252674,149,1000,Logement,0,2,50,9642-90-0791-5-000-0000,avenue Querbes  (OUT),244,3033813,Régulier,0,1909,0363.00
6382,REM05,227,203,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6001324584342, 45.5189185520311], [-73.6003172780043, 45.5187118565281], [-73.6002182723415, 45.5186680269708], [-73.6000334525519, 45.5188747223155], [-73.6000763514882, 45.5188936732094], [-73.6001324584342, 45.5189185520311]]]}",253223,248,1000,Logement,0,2,50,9642-91-7303-0-000-0000,avenue Querbes  (OUT),227,3033785,Régulier,0,1911,0363.00
6383,REM05,269,347,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6024439301482, 45.5171228568564], [-73.6022783585378, 45.5170492111497], [-73.6020581468717, 45.5172940984457], [-73.6021547216583, 45.5173370286651], [-73.6022237187512, 45.5173676544755], [-73.6024439301482, 45.5171228568564]]]}",253350,492,1000,Logement,0,2,50,9641-89-1127-5-000-0000,avenue McDougall  (OUT),269,3033713,Régulier,0,1911,0362.00
6385,REM05,590,3192,41,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6091860212439, 45.5186427087562], [-73.6089777388299, 45.5188746389659], [-73.6094647768654, 45.5190919557267], [-73.6096733751649, 45.51886020432], [-73.6091860212439, 45.5186427087562]]]}",253416,1375,1000,Logement,0,4,50,9642-21-6010-9-000-0000,avenue Outremont  (OUT),590,3036167,Régulier,0,1942,0362.00
6386,REM05,551,184,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.612262731238, 45.5148859478291], [-73.6124771010837, 45.5146502257746], [-73.61237851452, 45.5146059563486], [-73.612164250002, 45.5148416781166], [-73.612262731238, 45.5148859478291]]]}",253431,284,1000,Logement,0,2,50,9641-06-2453-8-000-0000,avenue Rockland  (OUT),551,3036573,Régulier,0,1910,0362.00
6392,REM05,303,198,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6020612563423, 45.5197733058846], [-73.6020895748802, 45.5197858795617], [-73.602274390113, 45.5195791809275], [-73.6021754869922, 45.5195353529813], [-73.6019905657965, 45.519741961559], [-73.6020612563423, 45.5197733058846]]]}",253673,248,1000,Logement,0,2,50,9642-82-2200-2-000-0000,avenue Querbes  (OUT),303,3033866,Régulier,0,1910,0363.00
6402,REM05,5268,172,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5995227808345, 45.5199025254267], [-73.5997305776851, 45.5196704329381], [-73.5996480542825, 45.5196338779142], [-73.5994402573852, 45.5198660602469], [-73.5995227808345, 45.5199025254267]]]}",254435,77,1000,Logement,0,1,50,9742-02-2010-1-001-0002,rue Hutchison  (MTL+OUT),5268,3117058,Condominium,0,1908,0363.00
6413,REM05,542,232,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.610744567221, 45.515513599645], [-73.6109590515381, 45.5152779703473], [-73.6107116871318, 45.5151667092763], [-73.6104972022033, 45.5154023381146], [-73.610744567221, 45.515513599645]]]}",249557,711,1000,Logement,0,2,50,9641-17-4920-1-000-0000,avenue McEachran  (OUT),542,3035834,Régulier,0,1947,0362.00
6415,REM05,345,283,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6035206743551, 45.5188341783386], [-73.6036922753191, 45.5189102465529], [-73.6038837208854, 45.5186967898082], [-73.6037121203132, 45.5186207218782], [-73.6035206743551, 45.5188341783386]]]}",249804,444,1000,Logement,0,2,50,9642-60-9899-0-000-0000,avenue Bloomfield  (OUT),345,3030347,Régulier,0,1922,0363.00
6418,REM05,245,210,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6026240823579, 45.5166215253923], [-73.6027635585098, 45.5166855648549], [-73.6029580525457, 45.5164670672397], [-73.6028168909577, 45.5164049193776], [-73.6026240823579, 45.5166215253923]]]}",250026,365,1000,Logement,0,2,50,9641-78-6952-4-000-0000,avenue Outremont  (OUT),245,3036055,Régulier,0,1911,0362.00
6431,REM05,11,248,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6091860212439, 45.5186427087562], [-73.6092518665482, 45.5185694816971], [-73.6089916010834, 45.5184533696948], [-73.6089258611553, 45.5185265965049], [-73.6089983507728, 45.5185589247489], [-73.6090772865263, 45.5185942165524], [-73.6090904951974, 45.5186000534676], [-73.6091860212439, 45.5186427087562]]]}",250582,231,1000,Logement,0,2,50,9642-20-7675-0-000-0000,avenue Laviolette  (OUT),15,3035770,Régulier,0,1931,0362.00
6432,REM05,312,189,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6027725918115, 45.5193280140359], [-73.6026060064147, 45.5195136388129], [-73.6027050155756, 45.5195575562839], [-73.6028714951954, 45.5193719314591], [-73.6028624079007, 45.5193678899692], [-73.6027725918115, 45.5193280140359]]]}",250599,223,1000,Logement,0,2,50,9642-71-7475-8-000-0000,avenue Querbes  (OUT),312,3033870,Régulier,0,1924,0363.00
6434,REM05,264,239,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6024111031228, 45.5168940346713], [-73.6025759347651, 45.5169673208811], [-73.6027801282072, 45.5167404455415], [-73.602617404054, 45.5166647279253], [-73.6024111031228, 45.5168940346713]]]}",250796,461,1000,Logement,0,2,50,9641-78-8483-8-000-0000,avenue McDougall  (OUT),264,3035810,Régulier,0,1911,0362.00
6441,REM05,287,211,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6018585892803, 45.5196834940491], [-73.6020435106056, 45.5194767956901], [-73.6019103724572, 45.5194178793113], [-73.6017255562554, 45.5196244873706], [-73.6017311565836, 45.5196270021797], [-73.6018136813224, 45.5196635556977], [-73.6018585892803, 45.5196834940491]]]}",251312,331,1000,Logement,0,2,50,9642-81-4086-5-000-0000,avenue Querbes  (OUT),287,3033856,Régulier,0,1926,0363.00
6442,REM05,321,190,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6023864971475, 45.5199174531615], [-73.6025713117222, 45.5197107540522], [-73.6024724081405, 45.5196669263646], [-73.6022875931836, 45.519873535323], [-73.6023864971475, 45.5199174531615]]]}",251362,248,1000,Logement,0,2,50,9642-72-9914-2-000-0000,avenue Querbes  (OUT),321,3033880,Régulier,0,1912,0363.00
6447,REM05,5264,479,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5995654255646, 45.5195974129149], [-73.5993577338841, 45.5198295050146], [-73.5994402573852, 45.5198660602469], [-73.5996480542825, 45.5196338779142], [-73.5995654255646, 45.5195974129149]]]}",251902,79,1000,Logement,0,1,50,9742-02-2706-4-001-0002,rue Hutchison  (MTL+OUT),5264,5017028,Condominium,0,1908,0363.00
6451,REM05,36,226,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.616306632274, 45.5124566853992], [-73.6164735779788, 45.5122729298924], [-73.6163407599918, 45.5122147498742], [-73.6161740210873, 45.5123965251358], [-73.616306632274, 45.5124566853992]]]}",252220,297,1000,Logement,0,2,50,9541-73-1186-7-000-0000,avenue Kelvin  (OUT),36,3035612,Régulier,0,1937,0362.00
6452,REM05,1283,237,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6060005635536, 45.5181360707234], [-73.6058895538729, 45.5182619570056], [-73.6062208672006, 45.5184092169731], [-73.6063223412688, 45.518293361673], [-73.6062568224018, 45.5182642399045], [-73.6062659881178, 45.5182540487816], [-73.6060005635536, 45.5181360707234]]]}",252310,494,1000,Logement,0,2,50,9642-50-0946-9-000-0000,avenue Saint-Viateur  (OUT),1283,3036970,Régulier,0,1940,0362.00
6460,REM05,437,330,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5965665750416, 45.5180350135565], [-73.5966151502139, 45.5179787270104], [-73.5963871468554, 45.5178814574669], [-73.5963385713856, 45.5179376539245], [-73.5965665750416, 45.5180350135565]]]}",252813,154,1000,Logement,0,3,50,9742-20-6309-5-000-0000,avenue Édouard-Charles  (OUT),441,3038110,Régulier,0,1909,0363.00
6481,REM05,5218,437,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5988630183895, 45.5196107119517], [-73.599070711302, 45.5193786207417], [-73.5989863924663, 45.5193412568604], [-73.5987786995015, 45.5195734379114], [-73.5988630183895, 45.5196107119517]]]}",255558,232,1000,Logement,0,3,50,9742-01-7178-3-000-0000,rue Hutchison  (MTL+OUT),5222,3033345,Régulier,0,1908,0363.00
6486,REM05,186,291,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5992927179569, 45.5180413157776], [-73.5994364447569, 45.5178813636207], [-73.5993580448545, 45.5178466046415], [-73.5992143179205, 45.5180065567009], [-73.5992927179569, 45.5180413157776]]]}",256067,152,1000,Logement,0,3,50,9742-00-4008-7-000-0000,avenue Querbes  (OUT),190,5033390,Régulier,0,1907,0363.00
6487,REM05,327,230,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6052020064634, 45.5160457463287], [-73.6051003968185, 45.5160771573509], [-73.6050251654032, 45.5161003546898], [-73.6050833759304, 45.5162347503779], [-73.6051395122587, 45.5162189499863], [-73.6053562585228, 45.5161631347454], [-73.6055856256455, 45.5160818394692], [-73.6054822500973, 45.5159590948177], [-73.6052020064634, 45.5160457463287]]]}",256114,662,1000,Logement,0,2,50,9641-58-7502-8-000-0000,avenue Wiseman  (OUT),327,3037557,Régulier,0,1890,0362.00
6488,REM05,327,219,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6068037397968, 45.516135692654], [-73.6070057059037, 45.5159139413987], [-73.6068841921242, 45.5158592495517], [-73.6066822255649, 45.5160809106019], [-73.6066861352131, 45.5160827068063], [-73.6068037397968, 45.516135692654]]]}",256115,330,1000,Logement,0,2,50,9641-47-5292-1-000-0000,avenue Stuart  (OUT),327,3037007,Régulier,0,1911,0362.00
6504,REM05,573,317,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6118915226944, 45.5138120678059], [-73.6122722766205, 45.5140054487632], [-73.6124366913885, 45.5140792611483], [-73.612541715027, 45.5139636969388], [-73.6120309321232, 45.5137342673605], [-73.6118915226944, 45.5138120678059]]]}",257687,723,1000,Logement,0,2,50,9641-05-3160-0-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),575,3036870,Régulier,0,1933,0362.00
