,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
4850,REM19,1415,142,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5812035064796, 45.4927944046482], [-73.5813624523058, 45.4926591218272], [-73.5813000314367, 45.4926228090352], [-73.5811411910936, 45.4927580916953], [-73.5812035064796, 45.4927944046482]]]}",244401,123,1000,Logement,0,2,50,9839-42-4801-1-000-0000,rue Towers  (MTL),1415,1002741,Régulier,0,1885,0065.01
4862,REM19,20,185,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5809952913186, 45.4997862063366], [-73.5809170313627, 45.4997499946032], [-73.5809128161844, 45.4997545872343], [-73.5808315669401, 45.4998420280019], [-73.5809098269689, 45.4998782397932], [-73.5809952913186, 45.4997862063366]]]}",244832,91,1000,Logement,0,2,50,9839-49-7590-2-000-0000,place De Richelieu  (MTL),20,1036523,Régulier,0,1925,0129.02
4864,REM19,1604,291,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5872518130069, 45.4969716553084], [-73.5873000538714, 45.4969096132124], [-73.5869717251353, 45.4967737041181], [-73.5869233746106, 45.4968332263538], [-73.5872518130069, 45.4969716553084]]]}",244949,228,1000,Logement,0,3,50,9739-96-9264-5-000-0000,avenue des Pins Ouest  (MTL),1604,1003823,Régulier,0,1900,0129.01
4878,REM19,3480,169,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5822755896096, 45.4996754998516], [-73.5822856232047, 45.4996802622558], [-73.5823352589847, 45.4996285704818], [-73.5821443029927, 45.4995370950376], [-73.5821281434699, 45.4995292772617], [-73.5820777683906, 45.4995806994988], [-73.5822755896096, 45.4996754998516]]]}",245768,136,1000,Logement,0,2,50,9839-39-7667-9-000-0000,avenue du Musée  (MTL),3480,1036393,Régulier,0,1967,0129.01
4885,REM19,2217,216,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.581061773248, 45.4883035751165], [-73.5808218324993, 45.4880944208518], [-73.5807465528991, 45.4881387509831], [-73.5809856417194, 45.4883421460982], [-73.581061773248, 45.4883035751165]]]}",245968,222,1000,Logement,0,2,50,9838-47-7502-3-000-0000,rue du Souvenir  (MTL),2217,1002370,Régulier,0,1900,0066.02
4889,REM19,2035,344,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5777326408002, 45.4982742499712], [-73.5776553335366, 45.4982370454216], [-73.5774322129959, 45.4984631694735], [-73.5775108932023, 45.4985009131994], [-73.5777326408002, 45.4982742499712]]]}",246036,225,1000,Logement,0,3,50,9839-78-3630-9-000-0000,rue Crescent  (MTL),2035,1036588,Régulier,0,1900,0064.00
4922,REM19,1487,179,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5728310476711, 45.4938137324001], [-73.5728859659132, 45.4937638411733], [-73.5726277722676, 45.49363459549], [-73.5725728539229, 45.4936844865938], [-73.5728310476711, 45.4938137324001]]]}",248440,180,1000,Logement,A,2,50,9939-13-1513-4-000-0000,avenue Argyle  (MTL),1487,1036716,Régulier,0,1880,0063.00
4923,REM19,2192,190,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5802417495105, 45.488223250345], [-73.5803137616022, 45.4881812628924], [-73.5800258632964, 45.4879338936297], [-73.5799578655095, 45.4879793874899], [-73.5802417495105, 45.488223250345]]]}",248420,258,1000,Logement,0,2,50,9838-56-3586-1-000-0000,rue du Souvenir  (MTL),2196,1002348,Régulier,0,1900,0066.02
4927,REM19,10,180,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5806653287976, 45.4997637615729], [-73.5807199218035, 45.4997086472651], [-73.5805919134514, 45.4996461024895], [-73.5805372148372, 45.4997012168112], [-73.5806653287976, 45.4997637615729]]]}",248575,91,1000,Logement,0,2,50,9839-49-9878-9-000-0000,place De Richelieu  (MTL),10,1036514,Régulier,0,1925,0129.02
4944,REM19,3545,41758,299,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5852141523269, 45.4971652387932], [-73.5854079931533, 45.4969330018544], [-73.5855608524819, 45.496749931509], [-73.5854814364339, 45.4967160635698], [-73.5856894078007, 45.4964779660088], [-73.5857645254275, 45.4963917862411], [-73.5854996526831, 45.4964094434622], [-73.5850055742116, 45.4964419397391], [-73.5843384301764, 45.4964858109246], [-73.5841571531607, 45.4967231664173], [-73.5849476031157, 45.497053125952], [-73.5852141523269, 45.4971652387932]]]}",249110,6017,1000,Logement,0,23,50,9839-16-5846-9-000-0000,chemin de la Côte-des-Neiges  (MTL+WMT),3555,1039320,Régulier,0,1965,0129.01
4951,REM19,2110,535,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5785099258592, 45.4981039914648], [-73.5784345190491, 45.4980675060798], [-73.5782050816675, 45.4983021853266], [-73.5782801716454, 45.4983384010995], [-73.5785099258592, 45.4981039914648]]]}",249521,225,1000,Logement,0,4,50,9839-68-7511-8-000-0000,rue Crescent  (MTL),2110,1036679,Régulier,0,1885,0064.00
4956,REM19,1119,4387,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5734317188535, 45.4996434603116], [-73.5733628901437, 45.4997137891048], [-73.5737494228864, 45.4998993758405], [-73.5738182513404, 45.4998290468169], [-73.5739464214057, 45.4996980240399], [-73.5735608379966, 45.4995114474294], [-73.5734317188535, 45.4996434603116]]]}",249751,1000,1000,Logement,0,0,50,9939-09-4379-5-000-0000,rue Sainte-Catherine Ouest  (MTL+WMT),1127,5029465,Régulier,0,9999,0064.00
4960,REM19,1416,9399,134,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5765500648757, 45.4975047078691], [-73.5767775012694, 45.4972704832239], [-73.5765288992972, 45.4971505092781], [-73.5762994562552, 45.4973841048219], [-73.5765500648757, 45.4975047078691]]]}",249942,740,1000,Logement,0,20,50,9839-87-1714-4-000-0000,rue Crescent  (MTL),1420,1036643,Régulier,0,1966,0064.00
4965,REM19,1832,148,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5788716879629, 45.49278910901], [-73.5789214382949, 45.4927459679273], [-73.5786479989193, 45.4925878585569], [-73.578598037206, 45.4926308196809], [-73.5788716879629, 45.49278910901]]]}",250147,169,1000,Logement,0,2,50,9839-61-4398-8-000-0000,rue Tupper  (MTL+WMT),1832,1037414,Régulier,0,1875,0066.01
4969,REM19,3439,185,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811307211945, 45.4996510306694], [-73.5810503502101, 45.4996146405397], [-73.5809633017637, 45.4997057752325], [-73.5810431458775, 45.499742705755], [-73.5811307211945, 45.4996510306694]]]}",250423,92,1000,Logement,0,2,50,9839-49-6575-4-000-0000,avenue du Musée  (MTL),3439,1036493,Régulier,0,1925,0129.02
4978,REM19,3446,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5814939205215, 45.4991550904161], [-73.5811516172567, 45.4995029772638], [-73.5813572489451, 45.4995992135481], [-73.5816979707247, 45.4992529470961], [-73.5814939205215, 45.4991550904161]]]}",250720,326,1000,Logement,0,1,50,9839-49-3543-5-001-0001,avenue du Musée  (MTL),3446,5148951,Condominium,      1,1900,0129.01
4982,REM19,1572,407,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5838888802881, 45.4967267834848], [-73.5839349107469, 45.4966663643063], [-73.5836247694464, 45.4965476209023], [-73.5835857147308, 45.4965437797833], [-73.5835462145735, 45.4965955547094], [-73.5838888802881, 45.4967267834848]]]}",250699,231,1000,Logement,0,3,50,9839-26-5438-4-000-0000,avenue Summerhill  (MTL),1572,1039507,Régulier,0,1900,0129.01
5007,REM19,1875,747,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5779677434382, 45.4915129965491], [-73.5776621000279, 45.4913355582278], [-73.577552400656, 45.4914488441729], [-73.5778438922168, 45.4916181030504], [-73.5779677434382, 45.4915129965491]]]}",251786,457,1000,Logement,0,5,50,9839-70-2263-7-000-0000,boulevard René-Lévesque Ouest  (MTL),1875,1002440,Régulier,0,1989,0066.01
5009,REM19,2300,16721,176,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5822601998577, 45.495122490957], [-73.5818089742316, 45.4948607550405], [-73.5815759241031, 45.4950597165101], [-73.5820271503718, 45.4953215433307], [-73.5822601998577, 45.495122490957]]]}",251745,1310,1000,Logement,0,17,50,9839-34-9765-0-000-0000,rue Saint-Mathieu  (MTL),2300,1037197,Régulier,0,1966,0065.01
5010,REM19,3474,178,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5822231082438, 45.4997300734251], [-73.5822755896096, 45.4996754998516], [-73.5820777683906, 45.4995806994988], [-73.5820246532681, 45.4996350034582], [-73.5822231082438, 45.4997300734251]]]}",251677,137,1000,Logement,0,2,50,9839-39-8074-7-000-0000,avenue du Musée  (MTL),3474,1036389,Régulier,0,1967,0129.01
5019,REM19,1524,261,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5861829193998, 45.4983570102507], [-73.5862175733671, 45.4983117175875], [-73.5858629397101, 45.4981628661886], [-73.5858259622823, 45.4982072605604], [-73.5861829193998, 45.4983570102507]]]}",252210,185,1000,Logement,0,3,50,9839-08-7619-5-000-0000,avenue des Pins Ouest  (MTL),1524,1003791,Régulier,0,1924,0129.01
5028,REM19,2197,222,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5805312575205, 45.4882656133464], [-73.5804595628831, 45.4883078706655], [-73.5806812184471, 45.4884964298918], [-73.5807573503915, 45.4884578591139], [-73.5805312575205, 45.4882656133464]]]}",252425,201,1000,Logement,0,2,50,9838-47-9820-7-000-0000,rue du Souvenir  (MTL),2199,1002362,Régulier,0,1900,0066.02
5039,REM19,1,244,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5826301723024, 45.4979855342348], [-73.5825446014856, 45.4980732493532], [-73.582695626332, 45.4981426147712], [-73.582780246494, 45.4980544502641], [-73.5826301723024, 45.4979855342348]]]}",253225,167,1000,Logement,0,2,50,9839-37-3996-0-000-0000,place de Chelsea  (MTL),1,1003615,Régulier,0,1923,0129.01
5048,REM19,1228,266,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5791525225128, 45.4919724068101], [-73.579250956326, 45.4920297542012], [-73.5795477766533, 45.4917806267825], [-73.5794475532857, 45.4917263406572], [-73.5793444691795, 45.4918140656543], [-73.5793408782879, 45.4918119983055], [-73.5791525225128, 45.4919724068101]]]}",253349,359,1000,Logement,0,2,50,9839-51-9708-4-000-0000,rue Saint-Marc  (MTL),1230,1037342,Régulier,0,1885,0066.01
5051,REM19,1250,419,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5785099801459, 45.4932823406617], [-73.5785763077583, 45.4933209021155], [-73.5787096486583, 45.4932082288888], [-73.5787108105087, 45.4932089480334], [-73.5787731062836, 45.4931562590995], [-73.5787752186699, 45.4931575175468], [-73.5788327709397, 45.4931087915497], [-73.5787598954417, 45.4930666350323], [-73.5785099801459, 45.4932823406617]]]}",253359,217,1000,Logement,0,3,50,9839-62-5055-1-000-0000,rue Saint-Mathieu  (MTL),1250,1037157,Régulier,0,1870,0066.01
5073,REM19,2311,412,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.585254795683, 45.4907377186884], [-73.5853298913923, 45.4907813993053], [-73.5853947421114, 45.4908191479815], [-73.5855068787467, 45.4907237613121], [-73.5853224649918, 45.4906154574144], [-73.5852096961838, 45.4907115643218], [-73.585254795683, 45.4907377186884]]]}",254906,259,1000,Logement,0,3,50,9838-19-2881-5-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),2311,1037765,Régulier,0,1915,0065.02
5085,REM19,1836,419,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5828966718387, 45.495042926893], [-73.5825279362907, 45.4948290102614], [-73.5824659591761, 45.4948819709769], [-73.5828448347826, 45.4951017300056], [-73.5828966718387, 45.495042926893]]]}",254972,299,1000,Logement,0,3,50,9839-34-3651-8-000-0000,rue Sherbrooke Ouest  (MTL+MTO+WMT),1836,1002800,Régulier,0,1919,0065.01
5101,REM19,2020,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5785717736122, 45.4889127022901], [-73.5783389217106, 45.4890963143004], [-73.5791657590732, 45.4896908859493], [-73.5794379809764, 45.4895528296175], [-73.5792013248813, 45.48937343623], [-73.5796204939651, 45.489102196034], [-73.5791164789782, 45.4887186311134], [-73.5795725175504, 45.4884188271048], [-73.5794002742808, 45.4882856714028], [-73.5788608131097, 45.4886792965959], [-73.5788652679318, 45.4886812694907], [-73.5785717736122, 45.4889127022901]]]}",256209,30,1000,Logement,0,1,50,9838-67-1597-7-002-0185,boulevard René-Lévesque Ouest  (MTL),2020,5278283,Condominium,   1914,2020,0066.02
5110,REM19,2050,1443,23,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5856330959364, 45.4907979111415], [-73.5853435852107, 45.4910445291462], [-73.58554341781, 45.4911596609376], [-73.5857259560848, 45.4910041058696], [-73.58581279837, 45.4909300662674], [-73.5857389667784, 45.490885305102], [-73.5857177372396, 45.4908730819614], [-73.5856936560196, 45.4908592410789], [-73.5857115725721, 45.4908440187884], [-73.5856330959364, 45.4907979111415]]]}",256847,689,1000,Logement,0,3,50,9839-10-1010-9-000-0000,rue Lambert-Closse  (MTL),2052,1037678,Régulier,0,1927,0065.02
5113,REM19,1670,174,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5798595184806, 45.4946244627195], [-73.579809660535, 45.4946667943336], [-73.5800821618842, 45.494823821606], [-73.5801318086949, 45.4947814900222], [-73.5798595184806, 45.4946244627195]]]}",256639,167,1000,Logement,0,2,50,9839-54-4726-5-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),1672,1037811,Régulier,0,1875,0065.01
5116,REM19,3505,170,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.583108790821, 45.499343092324], [-73.5830353869551, 45.4993081384087], [-73.5829152514347, 45.4994332260203], [-73.582988655389, 45.499468180012], [-73.583108790821, 45.499343092324]]]}",257071,116,1000,Logement,0,2,50,9839-39-1343-3-000-0000,rue Redpath  (MTL),3505,1096154,Régulier,0,1967,0129.01
5125,REM19,2087,1293,13,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5836302823285, 45.4920601096045], [-73.5835260023473, 45.4921489429914], [-73.5835695129532, 45.4921743083864], [-73.5835687437118, 45.4921749595369], [-73.5836607372204, 45.4922286327275], [-73.5836615408989, 45.4922279527561], [-73.5838868995694, 45.4923593231872], [-73.5839911085591, 45.4922704490333], [-73.5836302823285, 45.4920601096045]]]}",257565,469,1000,Logement,0,4,50,9839-21-5245-4-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),2087,1037750,Régulier,0,1900,0065.02
5143,REM19,12,300,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5810481997185, 45.4989249353152], [-73.5811226576693, 45.4989601597404], [-73.5811738744296, 45.4989066674805], [-73.5810185163713, 45.4988332534458], [-73.5809987040065, 45.4988538759066], [-73.5809672995302, 45.4988867456368], [-73.5810481997185, 45.4989249353152]]]}",258240,105,1000,Logement,0,2,50,9839-48-6489-0-000-0000,rue Redpath-Court  (MTL),12,1003569,Régulier,0,1923,0129.01
5156,REM19,9,180,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5806107358136, 45.4998189658471], [-73.5806600593158, 45.4997691648765], [-73.5806653287976, 45.4997637615729], [-73.5805372148372, 45.4997012168112], [-73.5805058078263, 45.4997328265088], [-73.5805345360026, 45.4997470251596], [-73.5805112441704, 45.4997704397698], [-73.5806107358136, 45.4998189658471]]]}",258836,83,1000,Logement,0,2,50,9839-59-0285-5-000-0000,place De Richelieu  (MTL),9,1036512,Régulier,0,1925,0129.02
5158,REM19,1220,1452,26,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5760918079452, 45.4949161825311], [-73.576018624755, 45.4948808639603], [-73.5757761211551, 45.4951284161704], [-73.5758493045148, 45.4951637348949], [-73.575922487845, 45.4951989635792], [-73.5759956712665, 45.4952341922163], [-73.5762380690651, 45.4949868196015], [-73.576164885692, 45.494951501125], [-73.5760918079452, 45.4949161825311]]]}",258802,690,1000,Logement,0,3,50,9839-84-5961-4-000-0000,rue Mackay  (MTL),1226,1036947,Régulier,0,1885,0063.00
5161,REM19,1212,284,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5781701207402, 45.4927144469774], [-73.57791324739, 45.4929357356514], [-73.5779877065461, 45.4929789715466], [-73.5782447907376, 45.4927575925692], [-73.5781701207402, 45.4927144469774]]]}",259196,242,1000,Logement,0,3,50,9839-62-9616-6-000-0000,rue Saint-Mathieu  (MTL),1212,1037145,Régulier,0,1875,0066.01
5162,REM19,1186,216,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5803973197928, 45.4898764061638], [-73.5801970122479, 45.490085241197], [-73.5802759988193, 45.490122712879], [-73.5804751442717, 45.4899130685885], [-73.5803973197928, 45.4898764061638]]]}",259147,207,1000,Logement,0,2,50,9838-59-2000-8-000-0000,avenue Seymour  (MTL),1186,1129099,Régulier,0,1900,0066.02
5166,REM19,1559,682,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5863653383082, 45.4974879893519], [-73.5863735545717, 45.4974776339354], [-73.5864184293444, 45.4974219842712], [-73.5864622502883, 45.4973674153035], [-73.5861021282647, 45.4972148790602], [-73.5860021519869, 45.4973333852725], [-73.5863653383082, 45.4974879893519]]]}",259388,506,1000,Logement,0,3,50,9839-07-6016-7-000-0000,avenue du Docteur-Penfield  (MTL),1559,1003982,Régulier,0,1915,0129.01
5172,REM19,2196,210,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5842340228178, 45.4909437504308], [-73.5841719461664, 45.4909968021748], [-73.5844103284903, 45.4911351257776], [-73.5844722996764, 45.4910821639766], [-73.5842340228178, 45.4909437504308]]]}",259701,184,1000,Logement,0,2,50,9839-20-0815-1-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),2196,1037775,Régulier,0,1900,0065.02
5173,REM19,8,458,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5821667592663, 45.4982140909376], [-73.5822610704766, 45.4982573997189], [-73.5823663473172, 45.4981485222369], [-73.5822718249958, 45.4981051237006], [-73.5821667592663, 45.4982140909376]]]}",259760,129,1000,Logement,0,3,50,9839-38-7009-6-000-0000,place de Chelsea  (MTL),8,1003625,Régulier,0,1923,0129.01
5187,REM19,3425,319,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5773803127955, 45.5024119189612], [-73.5772970845666, 45.5023712084797], [-73.5770144063611, 45.5026672963962], [-73.5770976348231, 45.5027080070814], [-73.5773803127955, 45.5024119189612]]]}",260645,314,1000,Logement,0,3,50,9840-72-6793-3-000-0000,rue Peel  (MTL),3425,1037625,Régulier,0,1875,0129.02
5190,REM19,3675,10522,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5874425639862, 45.4967263682707], [-73.5875033385071, 45.4966482077273], [-73.5874813789412, 45.4966432749265], [-73.5871402656597, 45.4965656916263], [-73.5871173019839, 45.4965939669734], [-73.5874425639862, 45.4967263682707]]]}",260678,101,1000,Logement,0,2,50,9739-96-7638-2-001-0020,chemin de la Côte-des-Neiges  (MTL+WMT),3675,5064059,Condominium,0,1912,0129.01
5192,REM19,1860,272,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5785369517868, 45.4921114211699], [-73.578724361891, 45.4919523642337], [-73.5786427216562, 45.4919049040761], [-73.5784573182881, 45.4920652194058], [-73.5785369517868, 45.4921114211699]]]}",260881,188,1000,Logement,0,3,50,9839-61-5622-0-000-0000,rue Baile  (MTL),1860,1037383,Régulier,0,1885,0066.01
5193,REM19,1444,421,7,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5727857066565, 45.4942529277963], [-73.5728352473348, 45.4942062797769], [-73.5727161234702, 45.4941425505395], [-73.57255877431, 45.494061296803], [-73.5725557174297, 45.4940640885318], [-73.5725000606796, 45.4941146100178], [-73.5727857066565, 45.4942529277963]]]}",261100,192,1000,Logement,0,3,50,9939-13-1962-3-000-0000,avenue Overdale  (MTL),1446,1037010,Régulier,0,1912,0063.00
5194,REM19,2010,756,12,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5831692558653, 45.4924529061883], [-73.5829738470139, 45.4926192656593], [-73.5831618509934, 45.49272766069], [-73.5833550459171, 45.4925629223929], [-73.5831692558653, 45.4924529061883]]]}",260960,453,1000,Logement,0,3,50,9839-21-9988-5-000-0000,rue du Fort  (MTL),2010,1037569,Régulier,0,1919,0065.02
5199,REM19,2065,1143,18,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5840058944968, 45.4922363103923], [-73.5840658874811, 45.4922712735975], [-73.5841559828277, 45.4923238532577], [-73.5841884447466, 45.4922961114436], [-73.5844423429001, 45.49207958047], [-73.5842920441196, 45.4919923081119], [-73.5840058944968, 45.4922363103923]]]}",261274,534,1000,Logement,0,3,50,9839-21-1640-0-000-0000,rue Chomedey  (MTL),2065,1037644,Régulier,0,1910,0065.02
5203,REM19,1963,190,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.579967888843, 45.4912594529571], [-73.579937049222, 45.4912414759067], [-73.579954545718, 45.4912265247938], [-73.5799533772714, 45.4912211260209], [-73.5799313037425, 45.4912082724441], [-73.5798601192134, 45.4911667453836], [-73.5798095268917, 45.4912099774686], [-73.5799944590378, 45.4913178399259], [-73.5800173319919, 45.4912990153317], [-73.579965686128, 45.4912689037829], [-73.579973169698, 45.4912625990213], [-73.579967888843, 45.4912594529571]]]}",261760,90,1000,Logement,0,3,50,9839-50-5337-8-000-0000,rue Baile  (MTL),1963,1037380,Régulier,0,1885,0066.01
5246,REM19,1251,1923,26,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.579330009413, 45.4927144572905], [-73.5796125909719, 45.4924685793748], [-73.5795169024691, 45.4924131202451], [-73.5792327370549, 45.4926584590661], [-73.579330009413, 45.4927144572905]]]}",263257,342,1000,Logement,0,6,50,9839-51-9284-6-000-0000,rue Saint-Marc  (MTL),1251,1037244,Régulier,0,1928,0066.01
5254,REM19,3,171,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5815711829527, 45.4988662475528], [-73.5816212399308, 45.4988139258293], [-73.5814649311509, 45.4987401531077], [-73.5814148740932, 45.4987924747633], [-73.5815711829527, 45.4988662475528]]]}",263637,103,1000,Logement,0,2,50,9839-48-2979-4-000-0000,rue Redpath-Court  (MTL),3,1003559,Régulier,0,1923,0129.01
5290,REM19,456,0,88,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5635023276257, 45.503070204161], [-73.5636944589751, 45.5027897510884], [-73.5634585187032, 45.5026934462204], [-73.5634429415822, 45.5027126116324], [-73.5632479153794, 45.502952558554], [-73.5633684426169, 45.503010002525], [-73.563372049624, 45.5030062211833], [-73.5635023276257, 45.503070204161]]]}",264928,767,1000,Logement,0,14,50,9940-83-4031-5-001-0001,rue De La Gauchetière Ouest  (MTL),470,5242253,Condominium,0,2014,0062.00
