index,ID_UEV,postal_code,tract,street_name,street_number
37715,2073559,H1H 3E2,616.0,avenue Bellevois  (MTN),11172
39263,2073440,H1H 3C7,612.0,avenue Bellevois  (MTN),10707
40077,2076677,H1G 5G2,617.02,avenue Brunet  (MTN),11559
41443,2076963,H1G 5B7,611.02,avenue Alfred  (MTN),11270
41609,2077028,H1G 5C1,617.02,avenue Alfred  (MTN),11578
41895,2073938,H1H 1R6,616.0,avenue L'Archevêque  (MTN),11269
42015,2075693,H1G 5M2,611.02,avenue Lamoureux  (MTN),11442
42051,2073073,H1H 3G4,612.0,avenue Éthier  (MTN),10739
42939,2085156,H1G 2W7,611.02,rue Jules-Fournier  (MTN),5276
43084,2075262,H1G 5P1,611.02,boulevard Sainte-Gertrude  (MTN),11241
43160,2076573,H1G 5E7,611.02,avenue Brunet  (MTN),11168
43288,2072465,H1H 3L9,612.0,avenue Balzac  (MTN),10736
43457,2076175,H1G 5H7,611.01,avenue Racette  (MTN),10969
43856,2073225,H1H 3G8,616.0,avenue Éthier  (MTN),11173
44394,2083835,H1G 3C1,611.01,rue de Castille  (MTN),5007
44674,2084573,H1G 2V9,611.02,rue de Bayonne  (MTN),4986
45806,2072846,H1H 3J9,616.0,avenue Drapeau  (MTN),10960
45890,2072397,H1H 3L8,612.0,avenue Balzac  (MTN),10527
46293,2073617,H1H 3E5,616.0,avenue Bellevois  (MTN),11387
46602,2142355,H1G 2Z2,611.02,rue de Charleroi  (MTN),4983
46663,2072810,H1H 3J8,612.0,avenue Drapeau  (MTN),10826
47247,2076191,H1G 5H7,611.01,avenue Racette  (MTN),11015
47758,2076911,H1G 5B3,611.01,avenue Alfred  (MTN),10986
49020,2084016,H1H 1T7,616.0,rue de Charleroi  (MTN),4668
49134,2072154,H1H 3P2,612.0,avenue Armand-Lavergne  (MTN),10667
49251,2076891,H1G 5B1,611.01,avenue Alfred  (MTN),10800
50576,2075246,H1G 5P1,611.02,boulevard Sainte-Gertrude  (MTN),11163
50782,2074744,H1G 3B8,611.01,avenue Hénault  (MTN),10923
51118,2073457,H1H 3C7,612.0,avenue Bellevois  (MTN),10761
51305,2073458,H1H 3C8,612.0,avenue Bellevois  (MTN),10766
51950,2077383,H1G 6A8,611.02,avenue Edger  (MTN),11460
52367,2076992,H1G 5B8,611.02,avenue Alfred  (MTN),11355
52401,2073233,H1H 3G8,616.0,avenue Éthier  (MTN),11209
52406,5089823,H1H 5W3,616.0,avenue Armand-Lavergne  (MTN),11103
52617,2072562,H1H 3M2,616.0,avenue Balzac  (MTN),11147
52664,2074845,H1G 2X2,611.02,avenue Hénault  (MTN),11269
52983,2085152,H1G 2W7,611.02,rue Jules-Fournier  (MTN),5272
53513,2074194,H1G 5T9,612.0,avenue Pigeon  (MTN),10540
53888,2073965,H1H 3A9,616.0,avenue L'Archevêque  (MTN),11372
53891,2075883,H1G 5K4,611.01,avenue Georges-Pichet  (MTN),10843
54157,2072775,H1H 3J8,612.0,avenue Drapeau  (MTN),10730
54485,2082117,H1G 2S5,611.02,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),5134
54821,2074284,H1G 5V2,611.01,avenue Pigeon  (MTN),10795
55037,2072574,H1H 3M2,616.0,avenue Balzac  (MTN),11189
55176,2073403,H1H 3E4,616.0,avenue Bellevois  (MTN),99999
55278,2162137,H1G 5J1,611.02,avenue Racette  (MTN),11260
55425,2073582,H1H 3E2,616.0,avenue Bellevois  (MTN),11238
55734,2074455,H1G 5V7,616.0,avenue Pigeon  (MTN),11406
55735,2074457,H1G 5V8,611.02,avenue Pigeon  (MTN),11409
55802,2074190,H1G 5T8,611.01,avenue Pigeon  (MTN),10533
55804,2073469,H1H 3C8,612.0,avenue Bellevois  (MTN),10794
55839,2073721,H1G 6M1,612.0,avenue L'Archevêque  (MTN),10441
56114,2072866,H1H 3J9,616.0,avenue Drapeau  (MTN),10992
56161,2074469,H1G 5V8,611.02,avenue Pigeon  (MTN),11443
56183,2074461,H1G 5V8,611.02,avenue Pigeon  (MTN),11425
56198,2073862,H1H 3A5,616.0,avenue L'Archevêque  (MTN),10986
56200,2073866,H1H 3A5,616.0,avenue L'Archevêque  (MTN),10998
56252,2073730,H1G 3G7,612.0,avenue L'Archevêque  (MTN),10545
56253,2084133,H1G 3A1,611.01,rue de Charleroi  (MTN),5180
56331,2076151,H1G 5H5,611.01,avenue Racette  (MTN),10815
56427,2073603,H1H 3E5,616.0,avenue Bellevois  (MTN),11347
56496,2074355,H1G 5V3,616.0,avenue Pigeon  (MTN),11042
56581,2073759,H1G 6N2,612.0,avenue L'Archevêque  (MTN),10635
56612,2073601,H1H 3E4,616.0,avenue Bellevois  (MTN),11346
56652,2074414,H1G 5V7,616.0,avenue Pigeon  (MTN),11302
57006,2074276,H1G 5V2,611.01,avenue Pigeon  (MTN),10771
57011,2077287,H1G 4Z9,611.02,avenue Edger  (MTN),11185
57045,2072366,H1H 3L7,612.0,avenue Balzac  (MTN),99999
57109,2072451,H1H 3L7,612.0,avenue Balzac  (MTN),10648
57110,2074239,H1G 5T8,611.01,avenue Pigeon  (MTN),10595
57159,2075195,H1G 5N8,611.01,boulevard Sainte-Gertrude  (MTN),10965
57161,2075199,H1G 5N8,611.01,boulevard Sainte-Gertrude  (MTN),10983
57187,2074184,H1G 5T8,611.01,avenue Pigeon  (MTN),10527
57191,2075089,H1G 5N7,611.01,boulevard Sainte-Gertrude  (MTN),10713
57193,2075091,H1G 5N6,611.01,boulevard Sainte-Gertrude  (MTN),10716
57197,2075093,H1G 3G1,611.01,boulevard Sainte-Gertrude  (MTN),10717
57198,2075095,H1G 3E9,611.01,boulevard Sainte-Gertrude  (MTN),10722
57199,2075099,H1G 5N6,611.01,boulevard Sainte-Gertrude  (MTN),10726
57347,2073900,H1H 3A7,616.0,avenue L'Archevêque  (MTN),11156
57348,2074447,H1G 5V8,611.02,avenue Pigeon  (MTN),11389
57394,2072251,H1H 2P2,612.0,avenue Armand-Lavergne  (MTN),10549
57401,2072883,H1H 3K1,616.0,avenue Drapeau  (MTN),11041
57402,2072885,H1H 3J9,616.0,avenue Drapeau  (MTN),11046
57421,2072253,H1H 3L7,612.0,avenue Armand-Lavergne  (MTN),10553
57434,2072556,H1H 3M1,612.0,avenue Balzac  (MTN),10877
57436,2074306,H1G 5V1,612.0,avenue Pigeon  (MTN),10866
57437,2076979,H1G 5B8,611.02,avenue Alfred  (MTN),11327
57455,2073576,H1H 3E3,616.0,avenue Bellevois  (MTN),11217
57663,2073194,H1H 3G6,616.0,avenue Éthier  (MTN),10982
57707,2072564,H1H 3M2,616.0,avenue Balzac  (MTN),11163
57768,2072858,H1H 3J9,616.0,avenue Drapeau  (MTN),10980
57802,2075629,H1G 5L9,611.02,avenue Lamoureux  (MTN),11236
57805,2072868,H1H 3J9,616.0,avenue Drapeau  (MTN),10996
57858,2077000,H1G 5B9,611.02,avenue Alfred  (MTN),11364
57860,2077002,H1G 5B9,611.02,avenue Alfred  (MTN),11368
57862,2077004,H1G 5B9,611.02,avenue Alfred  (MTN),11396
57870,2074459,H1G 5V7,616.0,avenue Pigeon  (MTN),11418
58035,2077610,H1G 4Y5,611.02,avenue Salk  (MTN),11300
58121,2072507,H1H 3L9,612.0,avenue Balzac  (MTN),10796
58171,2073090,H1H 3G5,612.0,avenue Éthier  (MTN),10763
58208,2076971,H1G 2X8,611.02,avenue Alfred  (MTN),11307
58244,2075506,H1G 5L6,611.01,avenue Lamoureux  (MTN),10770
58256,2075193,H1G 5N9,611.01,boulevard Sainte-Gertrude  (MTN),10964
58325,5018478,H1G 5B2,611.01,avenue Alfred  (MTN),10791
58539,2073625,H1H 3E5,616.0,avenue Bellevois  (MTN),11411
58712,2076291,H1G 5J3,611.02,avenue Racette  (MTN),11416
59214,2074728,H1G 5R9,611.01,avenue Hénault  (MTN),10829
59257,2073134,H1H 1Y9,612.0,avenue Éthier  (MTN),10841
59258,2073438,H1H 3C6,612.0,avenue Bellevois  (MTN),10625
59259,2074272,H1G 5V2,611.01,avenue Pigeon  (MTN),10763
59687,2075306,H1G 5P4,611.02,boulevard Sainte-Gertrude  (MTN),11420
59765,2073246,H1H 3H1,616.0,avenue Éthier  (MTN),11319
59819,2073623,H1H 3E4,616.0,avenue Bellevois  (MTN),11410
59825,2072449,H1H 3L7,612.0,avenue Balzac  (MTN),10634
59876,2072119,H1H 3P2,612.0,avenue Armand-Lavergne  (MTN),10583
59879,2073983,H1H 3A9,616.0,avenue L'Archevêque  (MTN),11438
59945,2073978,H1H 3B1,616.0,avenue L'Archevêque  (MTN),11421
60150,2073971,H1H 3A9,616.0,avenue L'Archevêque  (MTN),11394
60151,2073974,H1H 3B1,616.0,avenue L'Archevêque  (MTN),11409
60152,2073976,H1H 3A9,616.0,avenue L'Archevêque  (MTN),11408
60351,2075540,H1G 5L7,611.01,avenue Lamoureux  (MTN),10935
60394,2075109,H1G 5N6,611.01,boulevard Sainte-Gertrude  (MTN),10752
60433,2075286,H1G 5P3,611.02,boulevard Sainte-Gertrude  (MTN),11371
60686,2074357,H1G 5V3,616.0,avenue Pigeon  (MTN),11056
60690,2076675,H1G 5G2,617.02,avenue Brunet  (MTN),11555
60702,2074829,H1G 5S4,611.02,avenue Hénault  (MTN),11218
60704,2074694,H1G 3E8,611.01,avenue Hénault  (MTN),10732
60705,2074696,H1G 3E9,611.01,avenue Hénault  (MTN),10733
60711,2072505,H1H 3L9,612.0,avenue Balzac  (MTN),10790
60743,2074406,H1G 5V6,611.02,avenue Pigeon  (MTN),11239
60759,2072818,H1H 3J7,612.0,avenue Drapeau  (MTN),10853
60760,2072820,H1H 3J9,616.0,avenue Drapeau  (MTN),10900
60770,2074332,H1G 5V3,616.0,avenue Pigeon  (MTN),10970
60781,2073213,H1H 1V3,616.0,avenue Éthier  (MTN),11129
60789,2074892,H1G 2V9,611.02,avenue Hénault  (MTN),11455
60790,2074899,H1G 5S7,611.02,avenue Hénault  (MTN),11508
60797,2073754,H1G 6N2,612.0,avenue L'Archevêque  (MTN),10625
60851,2072854,H1H 3K1,616.0,avenue Drapeau  (MTN),10975
60857,2077624,H1G 4Y5,611.02,avenue Salk  (MTN),11378
60868,2074786,H1G 2Z1,611.01,avenue Hénault  (MTN),11060
60891,2074359,H1G 5V4,611.01,avenue Pigeon  (MTN),11059
60895,2074650,H1G 5R7,611.01,avenue Hénault  (MTN),10556
60896,2074655,H1G 5R7,611.01,avenue Hénault  (MTN),10562
60921,2074659,H1G 5R7,611.01,avenue Hénault  (MTN),10570
60927,2073235,H1H 3G8,616.0,avenue Éthier  (MTN),11219
60956,2072899,H1H 3K2,616.0,avenue Drapeau  (MTN),11172
61021,2074732,H1G 3B6,611.01,avenue Hénault  (MTN),10839
61038,2073209,H1H 1T9,616.0,avenue Éthier  (MTN),11050
61039,2073211,H1H 1T9,616.0,avenue Éthier  (MTN),11052
61082,2073919,H1H 3A8,616.0,avenue L'Archevêque  (MTN),11215
61084,2074174,H1G 5T9,612.0,avenue Pigeon  (MTN),10520
61085,2074176,H1G 5T8,611.01,avenue Pigeon  (MTN),10521
61089,2074178,H1G 5T9,612.0,avenue Pigeon  (MTN),10524
61103,2073216,H1H 3G9,616.0,avenue Éthier  (MTN),11136
61105,2073218,H1H 3G9,616.0,avenue Éthier  (MTN),11149
61108,2074337,H1G 5V3,616.0,avenue Pigeon  (MTN),10986
61110,2074339,H1G 5V4,611.01,avenue Pigeon  (MTN),10997
61131,2074381,H1G 5V6,611.02,avenue Pigeon  (MTN),11165
61135,2072393,H1H 3L7,612.0,avenue Balzac  (MTN),10518
61136,2074326,H1G 5V4,611.01,avenue Pigeon  (MTN),10951
61138,2074328,H1G 5V4,611.01,avenue Pigeon  (MTN),10959
61160,2083785,H1H 1Y5,612.0,rue de Castille  (MTN),4678
61169,2072399,H1H 3L8,612.0,avenue Balzac  (MTN),10537
61172,2074396,H1G 5V5,616.0,avenue Pigeon  (MTN),11208
61224,2074279,H1G 5V1,612.0,avenue Pigeon  (MTN),10786
61225,2074280,H1G 5V2,611.01,avenue Pigeon  (MTN),10787
61265,2074475,H1G 5V7,616.0,avenue Pigeon  (MTN),11462
61398,2076526,H1G 5E5,611.01,avenue Brunet  (MTN),10970
61501,2076287,H1G 5J2,611.02,avenue Racette  (MTN),11405
61735,2074823,H1G 5S3,611.02,avenue Hénault  (MTN),11205
61954,2072806,H1H 3J8,612.0,avenue Drapeau  (MTN),10812
61976,2075201,H1G 5N9,611.01,boulevard Sainte-Gertrude  (MTN),10988
61978,2075205,H1G 5N9,611.01,boulevard Sainte-Gertrude  (MTN),10994
61980,2075207,H1G 5N8,611.01,boulevard Sainte-Gertrude  (MTN),10997
61988,2078075,H1G 4W9,611.02,avenue Jules-Dorion  (MTN),11209
62009,2073417,H1H 3C5,612.0,avenue Bellevois  (MTN),10435
62045,2072373,H1H 3L6,612.0,avenue Balzac  (MTN),10365
62069,2075085,H1G 5N5,611.01,boulevard Sainte-Gertrude  (MTN),10627
62070,2075087,H1G 5N6,611.01,boulevard Sainte-Gertrude  (MTN),10712
62099,2077360,H1G 5A2,611.02,avenue Edger  (MTN),11390
62121,2075187,H1G 5N8,611.01,boulevard Sainte-Gertrude  (MTN),10941
62145,2073255,H1H 3H1,616.0,avenue Éthier  (MTN),11333
62146,2073256,H1H 3H1,616.0,avenue Éthier  (MTN),11338
62153,2075191,H1G 5N8,611.01,boulevard Sainte-Gertrude  (MTN),10959
62164,2074437,H1G 5V7,616.0,avenue Pigeon  (MTN),11360
62181,2073259,H1H 3H1,616.0,avenue Éthier  (MTN),11339
62196,2074439,H1G 5V8,611.02,avenue Pigeon  (MTN),11371
62268,2072509,H1H 3M1,612.0,avenue Balzac  (MTN),10797
62302,2072802,H1H 3J8,612.0,avenue Drapeau  (MTN),10806
62303,2077276,H1G 3A4,611.02,avenue Edger  (MTN),11139
62304,2077278,H1G 4Z9,611.02,avenue Edger  (MTN),11145
62309,2072808,H1H 3J7,612.0,avenue Drapeau  (MTN),10821
62311,2072812,H1H 3J7,612.0,avenue Drapeau  (MTN),10829
62372,2072453,H1H 3L7,612.0,avenue Balzac  (MTN),10652
62413,2077358,H1G 5A3,611.02,avenue Edger  (MTN),11379
62459,2073943,H1H 1R6,616.0,avenue L'Archevêque  (MTN),11302
62462,2072205,H1H 3P5,616.0,avenue Armand-Lavergne  (MTN),10972
62481,2073156,H1H 3G7,616.0,avenue Éthier  (MTN),10917
62510,2084579,H1G 2W2,611.02,rue de Bayonne  (MTN),5005
62522,2074742,H1G 3B7,611.01,avenue Hénault  (MTN),10920
62555,2085087,H1G 3B3,611.01,rue Louis-Francoeur  (MTN),5293
62614,2074208,H1G 5T9,612.0,avenue Pigeon  (MTN),10556
62621,2076295,H1G 5J2,611.02,avenue Racette  (MTN),11445
62668,2073071,H1H 3G4,612.0,avenue Éthier  (MTN),10735
62704,2077280,H1G 4Z9,611.02,avenue Edger  (MTN),11157
62712,2074210,H1G 5T8,611.01,avenue Pigeon  (MTN),10557
62713,2074212,H1G 5T9,612.0,avenue Pigeon  (MTN),10558
62731,2073633,H1H 3E5,616.0,avenue Bellevois  (MTN),11435
62763,2074165,H1G 5T6,611.01,avenue Pigeon  (MTN),10459
62764,2074762,H1G 5S2,611.01,avenue Hénault  (MTN),10976
62767,2073892,H1H 1V5,616.0,avenue L'Archevêque  (MTN),11138
62768,2073894,H1H 3A8,616.0,avenue L'Archevêque  (MTN),11143
62790,2074657,H1G 5R7,611.01,avenue Hénault  (MTN),10568
62923,2072495,H1H 3M1,612.0,avenue Balzac  (MTN),10777
62952,2072497,H1H 3L9,612.0,avenue Balzac  (MTN),10778
62953,2072499,H1H 3M1,612.0,avenue Balzac  (MTN),10783
62954,2072831,H1H 3J9,616.0,avenue Drapeau  (MTN),10926
62960,2073423,H1H 3C3,612.0,avenue Bellevois  (MTN),10460
62991,2072800,H1H 3J7,612.0,avenue Drapeau  (MTN),10803
62993,2076997,H1G 5B8,611.02,avenue Alfred  (MTN),11361
62994,2078063,H1G 4X8,611.01,avenue Louis-Fréchette  (MTN),10925
62997,2074813,H1G 5S4,611.02,avenue Hénault  (MTN),11186
62999,2074821,H1G 5S3,611.02,avenue Hénault  (MTN),11199
63085,2076668,H1G 5E9,611.02,avenue Brunet  (MTN),11459
63087,2073154,H1H 3G7,616.0,avenue Éthier  (MTN),10913
63094,2077356,H1G 5A2,611.02,avenue Edger  (MTN),11378
63106,2073434,H1H 3C6,612.0,avenue Bellevois  (MTN),10587
63120,2075921,H1G 5K7,611.02,avenue Georges-Pichet  (MTN),11165
63134,2077365,H1G 5A2,611.02,avenue Edger  (MTN),11406
63135,2077366,H1G 5A2,611.02,avenue Edger  (MTN),11412
63162,2076603,H1G 5E9,611.02,avenue Brunet  (MTN),11315
63163,2076605,H1G 5G1,611.02,avenue Brunet  (MTN),11326
63174,2076608,H1G 5E9,611.02,avenue Brunet  (MTN),11327
63205,2074858,H1G 5S5,611.02,avenue Hénault  (MTN),11366
63211,2074427,H1G 2X1,611.02,avenue Pigeon  (MTN),11339
63230,2075316,H1G 5P4,611.02,boulevard Sainte-Gertrude  (MTN),11456
63242,2072541,H1H 3L9,612.0,avenue Balzac  (MTN),10848
63261,2075284,H1G 5P4,611.02,boulevard Sainte-Gertrude  (MTN),11370
63262,2077369,H1G 5A2,611.02,avenue Edger  (MTN),11416
63268,2078089,H1G 4W8,611.02,avenue Jules-Dorion  (MTN),11228
63283,2072416,H1H 3L7,612.0,avenue Balzac  (MTN),10568
63315,2084014,H1H 1T8,616.0,rue de Charleroi  (MTN),4661
63333,2073431,H1H 3C6,612.0,avenue Bellevois  (MTN),10571
63384,2074255,H1G 5V1,612.0,avenue Pigeon  (MTN),10714
63387,2074257,H1G 5V2,611.01,avenue Pigeon  (MTN),10715
63389,2074855,H1G 5S5,611.02,avenue Hénault  (MTN),11354
63431,2075248,H1G 5P2,611.02,boulevard Sainte-Gertrude  (MTN),11164
63484,2075280,H1G 5P4,611.02,boulevard Sainte-Gertrude  (MTN),11352
63488,2073711,H1G 6M1,612.0,avenue L'Archevêque  (MTN),99999
63540,2076947,H1G 5B7,611.02,avenue Alfred  (MTN),11202
63545,2075866,H1G 5K2,611.01,avenue Georges-Pichet  (MTN),10589
63548,2075873,H1G 5K4,611.01,avenue Georges-Pichet  (MTN),10817
63551,2075619,H1G 5L9,611.02,avenue Lamoureux  (MTN),11212
63559,2075260,H1G 5P1,611.02,boulevard Sainte-Gertrude  (MTN),11235
63667,2073473,H1H 3C8,612.0,avenue Bellevois  (MTN),10802
63690,2073262,H1H 3H1,616.0,avenue Éthier  (MTN),11344
63704,2074269,H1G 5V2,611.01,avenue Pigeon  (MTN),10747
63708,2077016,H1G 5B8,611.02,avenue Alfred  (MTN),11449
63709,2077018,H1G 5B9,611.02,avenue Alfred  (MTN),11452
63719,2073188,H1H 3G6,616.0,avenue Éthier  (MTN),10969
63741,2077845,H1G 4Y6,611.02,place Salk  (MTN),11333
63742,2077846,H1G 4Y6,611.02,place Salk  (MTN),11337
63750,2073087,H1H 3G5,612.0,avenue Éthier  (MTN),10759
63772,2072768,H1H 2H9,612.0,avenue Drapeau  (MTN),10713
63773,2072770,H1H 3J7,612.0,avenue Drapeau  (MTN),10719
63774,2072772,H1H 3J8,612.0,avenue Drapeau  (MTN),10720
63794,2075605,H1G 5M1,611.02,avenue Lamoureux  (MTN),11165
63843,2073442,H1H 3C7,612.0,avenue Bellevois  (MTN),10721
63877,2073446,H1H 3C8,612.0,avenue Bellevois  (MTN),10734
63892,2075947,H1G 5K8,611.02,avenue Georges-Pichet  (MTN),11365
63893,2075949,H1G 5K8,611.02,avenue Georges-Pichet  (MTN),11375
63900,2072537,H1H 3L9,612.0,avenue Balzac  (MTN),10842
63911,2072389,H1H 3L7,612.0,avenue Balzac  (MTN),10512
63917,2074251,H1G 5T8,611.01,avenue Pigeon  (MTN),10631
63918,2074418,H1G 5V7,616.0,avenue Pigeon  (MTN),11318
63941,2077020,H1G 5B8,611.02,avenue Alfred  (MTN),11457
63945,2077298,H1G 4Z9,611.02,avenue Edger  (MTN),11251
64017,2073083,H1H 3G4,612.0,avenue Éthier  (MTN),10753
64019,2073119,H1H 1Y6,612.0,avenue Éthier  (MTN),10816
64020,2073123,H1H 3G5,612.0,avenue Éthier  (MTN),10823
64021,2073127,H1H 3G5,612.0,avenue Éthier  (MTN),10829
64048,2074738,H1G 3B8,611.01,avenue Hénault  (MTN),10865
64070,2075288,H1G 5P4,611.02,boulevard Sainte-Gertrude  (MTN),11376
64105,2074245,H1G 5T8,611.01,avenue Pigeon  (MTN),10603
64108,2074249,H1G 5T8,611.01,avenue Pigeon  (MTN),10629
64111,2073448,H1H 3C8,612.0,avenue Bellevois  (MTN),10742
64139,2075526,H1G 5L5,611.01,avenue Lamoureux  (MTN),10831
64146,2073450,H1H 3C7,612.0,avenue Bellevois  (MTN),10745
64179,2072804,H1H 3J7,612.0,avenue Drapeau  (MTN),10809
64220,2073410,H1H 3C7,612.0,avenue Bellevois  (MTN),99999
64231,2077012,H1G 5B8,611.02,avenue Alfred  (MTN),11431
64247,2075107,H1G 5N6,611.01,boulevard Sainte-Gertrude  (MTN),10746
64275,2072439,H1H 3L7,612.0,avenue Balzac  (MTN),10624
64285,2073572,H1H 3E2,616.0,avenue Bellevois  (MTN),11206
64298,2072840,H1H 3K1,616.0,avenue Drapeau  (MTN),10949
64311,2084084,H1G 2Z3,611.01,rue de Charleroi  (MTN),5032
64312,2084086,H1G 2Z4,611.02,rue de Charleroi  (MTN),5037
64314,2076650,H1G 5G1,611.02,avenue Brunet  (MTN),11424
64322,2075082,H1G 5N5,611.01,boulevard Sainte-Gertrude  (MTN),10625
64471,2076485,H1G 5E4,611.01,avenue Brunet  (MTN),10797
64515,2075955,H1G 5K8,611.02,avenue Georges-Pichet  (MTN),11405
64729,2076508,H1G 5E3,611.01,avenue Brunet  (MTN),10856
64730,2076512,H1G 5E5,611.01,avenue Brunet  (MTN),10946
64731,2076516,H1G 5E5,611.01,avenue Brunet  (MTN),10950
64732,2076518,H1G 5E6,611.01,avenue Brunet  (MTN),10955
64733,2076520,H1G 5E5,611.01,avenue Brunet  (MTN),10958
64899,2075298,H1G 5P4,611.02,boulevard Sainte-Gertrude  (MTN),11404
64998,2076917,H1G 5B3,611.01,avenue Alfred  (MTN),11012
65000,2076921,H1G 5B5,611.01,avenue Alfred  (MTN),11025
65014,2078056,H1G 4X8,611.01,avenue Louis-Fréchette  (MTN),10901
65016,2078059,H1G 4X8,611.01,avenue Louis-Fréchette  (MTN),10905
65021,2075685,H1G 5M2,611.02,avenue Lamoureux  (MTN),11418
65025,2075961,H1G 5K8,611.02,avenue Georges-Pichet  (MTN),11433
65098,2075290,H1G 5P3,611.02,boulevard Sainte-Gertrude  (MTN),11389
65155,2074312,H1G 5V3,616.0,avenue Pigeon  (MTN),10914
65158,2074316,H1G 5V3,616.0,avenue Pigeon  (MTN),10922
65248,2075875,H1G 5K4,611.01,avenue Georges-Pichet  (MTN),10823
65284,2073183,H1H 3G6,616.0,avenue Éthier  (MTN),10958
65289,2074433,H1G 5V7,616.0,avenue Pigeon  (MTN),11354
65322,2073081,H1H 3G4,612.0,avenue Éthier  (MTN),10754
65441,2075113,H1G 5N6,611.01,boulevard Sainte-Gertrude  (MTN),10758
65443,2074261,H1G 5V2,611.01,avenue Pigeon  (MTN),10723
65444,2074263,H1G 5V1,612.0,avenue Pigeon  (MTN),10738
65516,2075555,H1G 5L8,611.01,avenue Lamoureux  (MTN),10976
65518,2075561,H1G 5L8,611.01,avenue Lamoureux  (MTN),10994
65525,2073596,H1H 3E4,616.0,avenue Bellevois  (MTN),11324
65526,2073597,H1H 3E5,616.0,avenue Bellevois  (MTN),11323
65527,2073599,H1H 3E5,616.0,avenue Bellevois  (MTN),11339
65558,2076995,H1G 5B9,611.02,avenue Alfred  (MTN),11360
65589,2072385,H1H 3L6,612.0,avenue Balzac  (MTN),10443
65612,2072576,H1H 3M3,616.0,avenue Balzac  (MTN),11190
65613,2072578,H1H 3M2,616.0,avenue Balzac  (MTN),11195
65618,2073851,H1H 3A5,616.0,avenue L'Archevêque  (MTN),10962
65666,2072166,H1H 3P4,612.0,avenue Armand-Lavergne  (MTN),10764
65676,2074722,H1G 5R8,611.01,avenue Hénault  (MTN),10820
65699,2075160,H1G 5N7,611.01,boulevard Sainte-Gertrude  (MTN),10849
65708,2074680,H1G 3G1,611.01,avenue Hénault  (MTN),10621
65710,2073969,H1H 3A9,616.0,avenue L'Archevêque  (MTN),11386
65714,2074227,H1G 5T8,611.01,avenue Pigeon  (MTN),10575
65715,2074229,H1G 5T8,611.01,avenue Pigeon  (MTN),10577
65716,2074231,H1G 5T9,612.0,avenue Pigeon  (MTN),10580
65717,2074837,H1G 5S3,611.02,avenue Hénault  (MTN),11241
65729,2074363,H1G 5V6,611.02,avenue Pigeon  (MTN),11109
65731,2074365,H1G 5V6,611.02,avenue Pigeon  (MTN),11117
65733,2073521,H1H 3E1,616.0,avenue Bellevois  (MTN),10989
65746,2073929,H1H 1R6,616.0,avenue L'Archevêque  (MTN),11247
65755,2072403,H1H 3L8,612.0,avenue Balzac  (MTN),10545
65775,2073914,H1H 3A7,616.0,avenue L'Archevêque  (MTN),11200
65777,2073801,H1H 3A3,612.0,avenue L'Archevêque  (MTN),10820
65778,2073803,H1G 5V1,612.0,avenue L'Archevêque  (MTN),10827
65809,2072431,H1H 3L8,612.0,avenue Balzac  (MTN),10597
65839,2074296,H1G 5V2,611.01,avenue Pigeon  (MTN),10835
65848,2078105,H1G 4W9,611.02,avenue Jules-Dorion  (MTN),11247
65850,2078108,H1G 4W8,611.02,avenue Jules-Dorion  (MTN),11252
65892,2073066,H1H 2J1,612.0,avenue Éthier  (MTN),10721
65906,2074661,H1G 5R7,611.01,avenue Hénault  (MTN),10576
65911,2076672,H1G 5G2,617.02,avenue Brunet  (MTN),11553
65939,2074180,H1G 5T8,611.01,avenue Pigeon  (MTN),10525
65953,2076434,H1G 5E1,611.01,avenue Brunet  (MTN),10673
65955,2076436,H1G 5E3,611.01,avenue Brunet  (MTN),10702
66026,2074345,H1G 5V3,616.0,avenue Pigeon  (MTN),11010
66054,2074905,H1G 5S8,611.02,avenue Hénault  (MTN),11531
